Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-30 17:34:03,7920.0,104.0,7063,-25.0,133.0
,Austria,2020-06-30 17:34:03,17873.0,705.0,16491,47.5162,14.5501
,Canada,2020-06-30 17:34:03,106173.0,8674.0,69271,60.001000000000005,-95001
,China,2020-06-30 17:34:03,84813.0,4641.0,79647,30.5928,114.3055
,Denmark,2020-06-30 17:34:03,12994.0,606.0,11893,56.2639,9.5018
,Finland,2020-06-30 17:34:03,7236.0,328.0,6700,61.9241,25.7482
,France,2020-06-30 17:34:03,202063.0,29846.0,76399,46.2276,2.2137
,Germany,2020-06-30 17:34:03,195781.0,8995.0,178320,51.165690999999995,10.451526
,Iceland,2020-06-30 17:34:03,1847.0,10.0,1823,64.9631,-19.0208
,Ireland,2020-06-30 17:34:03,25473.0,1736.0,23364,53.1424,-7.6921
,Italy,2020-06-30 17:34:03,240760.0,34788.0,190717,41.8719,12.5674
,Netherlands,2020-06-30 17:34:03,50483.0,6132.0,186,52.3167,5.55
,Norway,2020-06-30 17:34:03,8887.0,250.0,8138,60472,8.4689
,Russia,2020-06-30 17:34:03,653479.0,9521.0,422235,61.523999999999994,105.3188
,Sweden,2020-06-30 17:34:03,69692.0,5370.0,,60.1282,18.6435
,Switzerland,2020-06-30 17:34:03,31851.0,1965.0,29200,46.8182,8.2275
,United Kingdom,2020-06-30 17:34:03,314991.0,43991.0,1370,55.0,-3.0
,US,2020-06-30 17:34:03,2658324.0,127681.0,720631,40.0,-100.0
,Spain,2020-06-30 17:34:03,249659.0,28364.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-30 17:34:03,226089.0,27769.0,174538,23.6345,-102.5528
,Chile,2020-06-30 17:34:03,282043.0,5753.0,245443,-35.6751,-71543
,Brazil,2020-06-30 17:34:03,1402041.0,59594.0,788318,-14235,-51.9253
,Peru,2020-06-30 17:34:03,285213.0,9677.0,174535,-9.19,-75.0152
,Colombia,2020-06-30 17:34:03,95269.0,3376.0,40021,4.5709,-74.2973
,Japan,2020-06-30 17:34:03,18741.0,976.0,16563,36.204824,138.252924
,Ukraine,2020-06-30 17:34:03,45924.0,1188.0,20244,48.3794,31.1656
,India,2020-06-30 17:34:03,585481.0,17400.0,347912,20.593684,78.96288
,Pakistan,2020-06-30 17:34:03,213470.0,4395.0,100802,30.3753,69.3451
,Afghanistan,2020-06-30 17:34:03,31836.0,774.0,15651,33.93911,67.709953
,Albania,2020-06-30 17:34:03,2580.0,65.0,1516,41.1533,20.1683
,Algeria,2020-06-30 17:34:03,14272.0,920.0,10040,28.0339,1.6596
,Andorra,2020-06-30 17:34:03,855.0,52.0,799,42.5063,1.5218
,Angola,2020-06-30 17:34:03,284.0,13.0,93,-11.2027,17.8739
,Antigua and Barbuda,2020-06-30 17:34:03,69.0,3.0,22,17.0608,-61.7964
,Argentina,2020-06-30 17:34:03,64530.0,1310.0,23040,-38.4161,-63.6167
,Armenia,2020-06-30 17:34:03,26065.0,453.0,14563,40.0691,45.0382
,Azerbaijan,2020-06-30 17:34:03,18112.0,220.0,10061,40.1431,47.5769
,Bahamas,2020-06-30 17:34:03,104.0,11.0,87,25.025885,-78.035889
,Bahrain,2020-06-30 17:34:03,26758.0,91.0,21331,26.0275,50.55
,Bangladesh,2020-06-30 17:34:03,149258.0,1888.0,62108,23685,90.3563
,Barbados,2020-06-30 17:34:03,97.0,7.0,90,13.1939,-59.5432
,Belarus,2020-06-30 17:34:03,62424.0,398.0,47553,53.7098,27.9534
,Belgium,2020-06-30 17:34:03,61509.0,9754.0,17021,50.8333,4.469936
,Belize,2020-06-30 17:34:03,28.0,2.0,18,17.1899,-88.4976
,Benin,2020-06-30 17:34:03,1199.0,21.0,333,9.3077,2.3158
,Bhutan,2020-06-30 17:34:03,77.0,0.0,48,27.5142,90.4336
,Bolivia,2020-06-30 17:34:03,33219.0,1123.0,9340,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-30 17:34:03,4606.0,188.0,2432,43.9159,17.6791
,Botswana,2020-06-30 17:34:03,227.0,1.0,28,-22.3285,24.6849
,Brunei,2020-06-30 17:34:03,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-06-30 17:34:03,4989.0,230.0,2676,42.7339,25.4858
,Burkina Faso,2020-06-30 17:34:03,962.0,53.0,838,12.2383,-1.5616
,Burma,2020-06-30 17:34:03,303.0,6.0,222,21.9162,95956
,Burundi,2020-06-30 17:34:03,170.0,1.0,115,-3.3731,29.9189
,Cabo Verde,2020-06-30 17:34:03,1267.0,15.0,629,16.5388,-23.0418
,Cambodia,2020-06-30 17:34:03,141.0,0.0,131,11.55,104.9167
,Cameroon,2020-06-30 17:34:03,12592.0,313.0,10100,3.8480000000000003,11.5021
,Central African Republic,2020-06-30 17:34:03,3745.0,47.0,787,6.6111,20.9394
,Chad,2020-06-30 17:34:03,866.0,74.0,781,15.4542,18.7322
,Comoros,2020-06-30 17:34:03,303.0,7.0,200,-11.6455,43.3333
,Congo (Brazzaville),2020-06-30 17:34:03,1087.0,37.0,456,-228,15.8277
,Congo (Kinshasa),2020-06-30 17:34:03,7122.0,175.0,1785,-4.0383,21.7587
,Costa Rica,2020-06-30 17:34:03,3459.0,16.0,1436,9.7489,-83.7534
,Cote d'Ivoire,2020-06-30 17:34:03,9499.0,68.0,4273,7.54,-5.5471
,Croatia,2020-06-30 17:34:03,2831.0,108.0,2155,45.1,15.2
,Cuba,2020-06-30 17:34:03,2348.0,86.0,2218,21.521757,-77.78116700000002
,Cyprus,2020-06-30 17:34:03,999.0,19.0,833,35.1264,33.4299
,Czechia,2020-06-30 17:34:03,12006.0,349.0,7797,49.8175,15.472999999999999
,Diamond Princess,2020-06-30 17:34:03,712.0,13.0,651,,
,Djibouti,2020-06-30 17:34:03,4704.0,55.0,4550,11.8251,42.5903
,Dominica,2020-06-30 17:34:03,18.0,0.0,18,15415,-61371
,Dominican Republic,2020-06-30 17:34:03,32568.0,747.0,17580,18.7357,-70.1627
,Ecuador,2020-06-30 17:34:03,56432.0,4527.0,27594,-1.8312,-78.1834
,Egypt,2020-06-30 17:34:03,68311.0,2953.0,18460,26.820553000000004,30.802497999999996
,El Salvador,2020-06-30 17:34:03,6736.0,182.0,3964,13.7942,-88.8965
,Equatorial Guinea,2020-06-30 17:34:03,2001.0,32.0,515,1.6508,10.2679
,Eritrea,2020-06-30 17:34:03,203.0,0.0,53,15.1794,39.7823
,Estonia,2020-06-30 17:34:03,1989.0,69.0,1836,58.5953,25.0136
,Eswatini,2020-06-30 17:34:03,812.0,11.0,408,-26.5225,31.4659
,Ethiopia,2020-06-30 17:34:03,5846.0,103.0,2430,9145,40.4897
,Fiji,2020-06-30 17:34:03,18.0,0.0,18,-17.7134,178065
,Gabon,2020-06-30 17:34:03,5394.0,42.0,2420,-0.8037,11.6094
,Gambia,2020-06-30 17:34:03,49.0,2.0,27,13.4432,-15.3101
,Georgia,2020-06-30 17:34:03,931.0,15.0,794,42.3154,43.3569
