Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-27 10:32:26,7157.0,103.0,6580.0,-25.0,133.0
,Austria,2020-05-27 10:32:26,16628.0,668.0,15286.0,47.5162,14.5501
,Canada,2020-05-27 10:32:26,88989.0,6876.0,46248.0,60.001000000000005,-95001
,China,2020-05-27 10:32:26,84106.0,4638.0,79370.0,30.5928,114.3055
,Denmark,2020-05-27 10:32:26,11680.0,565.0,10304.0,56.2639,9.5018
,Finland,2020-05-27 10:32:26,6743.0,313.0,5100.0,61.9241,25.7482
,France,2020-05-27 10:32:26,183038.0,28599.0,66702.0,46.2276,2.2137
,Germany,2020-05-27 10:32:26,181918.0,8449.0,163010.0,51.165690999999995,10.451526
,Iceland,2020-05-27 10:32:26,1805.0,10.0,1792.0,64.9631,-19.0208
,Ireland,2020-05-27 10:32:26,24803.0,1631.0,22089.0,53.1424,-7.6921
,Italy,2020-05-27 10:32:26,231139.0,33072.0,147101.0,41.8719,12.5674
,Netherlands,2020-05-27 10:32:26,45970.0,5890.0,177.0,52.3167,5.55
,Norway,2020-05-27 10:32:26,8401.0,235.0,7727.0,60472,8.4689
,Russia,2020-05-27 10:32:26,379051.0,4142.0,150993.0,61.523999999999994,105.3188
,Sweden,2020-05-27 10:32:26,35088.0,4220.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-27 10:32:26,30796.0,1917.0,28300.0,46.8182,8.2275
,United Kingdom,2020-05-27 10:32:26,268619.0,37542.0,1166.0,55.0,-3.0
,US,2020-05-27 10:32:26,1699933.0,100442.0,391508.0,40.0,-100.0
,Spain,2020-05-27 10:32:26,236259.0,27117.0,150376.0,40.463667,-3.7492199999999998
,Mexico,2020-05-27 10:32:26,78023.0,8597.0,53834.0,23.6345,-102.5528
,Chile,2020-05-27 10:32:26,82289.0,841.0,33540.0,-35.6751,-71543
,Brazil,2020-05-27 10:32:26,411821.0,25598.0,166647.0,-14235,-51.9253
,Afghanistan,2020-05-27 10:32:26,13036.0,235.0,1209.0,33.93911,67.709953
,Albania,2020-05-27 10:32:26,1076.0,33.0,823.0,41.1533,20.1683
,Algeria,2020-05-27 10:32:26,8857.0,623.0,5129.0,28.0339,1.6596
,Andorra,2020-05-27 10:32:26,763.0,51.0,676.0,42.5063,1.5218
,Angola,2020-05-27 10:32:26,71.0,4.0,18.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-27 10:32:26,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-27 10:32:26,13933.0,500.0,4349.0,-38.4161,-63.6167
,Armenia,2020-05-27 10:32:26,8216.0,113.0,3287.0,40.0691,45.0382
,Azerbaijan,2020-05-27 10:32:26,4568.0,54.0,2897.0,40.1431,47.5769
,Bahamas,2020-05-27 10:32:26,100.0,11.0,46.0,25.025885,-78.035889
,Bahrain,2020-05-27 10:32:26,9692.0,15.0,5152.0,26.0275,50.55
,Bangladesh,2020-05-27 10:32:26,40321.0,559.0,8425.0,23685,90.3563
,Barbados,2020-05-27 10:32:26,92.0,7.0,76.0,13.1939,-59.5432
,Belarus,2020-05-27 10:32:26,39858.0,219.0,16660.0,53.7098,27.9534
,Belgium,2020-05-27 10:32:26,57849.0,9388.0,15572.0,50.8333,4.469936
,Belize,2020-05-27 10:32:26,18.0,2.0,16.0,17.1899,-88.4976
