Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-19 10:32:16,7079.0,100.0,6444.0,-25.0,133.0
,Austria,2020-05-19 10:32:16,16353.0,633.0,14882.0,47.5162,14.5501
,Canada,2020-05-19 10:32:16,80498.0,6028.0,40069.0,60.001000000000005,-95001
,China,2020-05-19 10:32:16,84063.0,4638.0,79310.0,30.5928,114.3055
,Denmark,2020-05-19 10:32:16,11315.0,551.0,9614.0,56.0,10.0
,Finland,2020-05-19 10:32:16,6399.0,301.0,5000.0,61.9241,25.7482
,France,2020-05-19 10:32:16,180933.0,28025.0,62678.0,46.2276,2.2137
,Germany,2020-05-19 10:32:16,177842.0,8112.0,156881.0,51.165690999999995,10.451526
,Iceland,2020-05-19 10:32:16,1802.0,10.0,1789.0,64.9631,-19.0208
,Ireland,2020-05-19 10:32:16,24251.0,1561.0,19470.0,53.1424,-7.6921
,Italy,2020-05-19 10:32:16,226699.0,32169.0,129401.0,41.8719,12.5674
,Netherlands,2020-05-19 10:32:16,44449.0,5734.0,167.0,52.3167,5.55
,Norway,2020-05-19 10:32:16,8267.0,233.0,32.0,60472,8.4689
,Russia,2020-05-19 10:32:16,308705.0,2972.0,85392.0,61.523999999999994,105.3188
,Sweden,2020-05-19 10:32:16,30799.0,3743.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-19 10:32:16,30618.0,1891.0,27700.0,46.8182,8.2275
,United Kingdom,2020-05-19 10:32:16,250138.0,35422.0,1099.0,55.0,-3.0
,US,2020-05-19 10:32:16,1528661.0,91938.0,289392.0,40.0,-100.0
,Spain,2020-05-19 10:32:16,232037.0,27778.0,0.0,40.463667,-3.7492199999999998
,Afghanistan,2020-05-19 10:32:16,8145.0,187.0,930.0,33.93911,67.709953
,Albania,2020-05-19 10:32:16,964.0,31.0,758.0,41.1533,20.1683
,Algeria,2020-05-19 10:32:16,7377.0,561.0,3746.0,28.0339,1.6596
,Andorra,2020-05-19 10:32:16,761.0,51.0,628.0,42.5063,1.5218
,Angola,2020-05-19 10:32:16,52.0,3.0,17.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-19 10:32:16,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-19 10:32:16,8809.0,393.0,2872.0,-38.4161,-63.6167
,Armenia,2020-05-19 10:32:16,5271.0,67.0,2419.0,40.0691,45.0382
,Azerbaijan,2020-05-19 10:32:16,3518.0,41.0,2198.0,40.1431,47.5769
,Bahamas,2020-05-19 10:32:16,96.0,11.0,43.0,25.025885,-78.035889
,Bahrain,2020-05-19 10:32:16,7532.0,12.0,2952.0,26.0275,50.55
,Bangladesh,2020-05-19 10:32:16,26738.0,386.0,5207.0,23685,90.3563
,Barbados,2020-05-19 10:32:16,90.0,7.0,68.0,13.1939,-59.5432
,Belarus,2020-05-19 10:32:16,31508.0,175.0,10620.0,53.7098,27.9534
,Belgium,2020-05-19 10:32:16,55983.0,9150.0,14847.0,50.8333,4.469936
,Belize,2020-05-19 10:32:16,18.0,2.0,16.0,13.1939,-59.5432
,Benin,2020-05-19 10:32:16,130.0,2.0,83.0,9.3077,2.3158
,Bhutan,2020-05-19 10:32:16,21.0,0.0,5.0,27.5142,90.4336
,Bolivia,2020-05-19 10:32:16,4481.0,189.0,533.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-19 10:32:16,2321.0,134.0,1522.0,43.9159,17.6791
,Botswana,2020-05-19 10:32:16,25.0,1.0,17.0,-22.3285,24.6849
,Brazil,2020-05-19 10:32:16,271885.0,17983.0,106794.0,-14235,-51.9253
,Brunei,2020-05-19 10:32:16,141.0,1.0,136.0,4.5353,114.7277
,Bulgaria,2020-05-19 10:32:16,2292.0,116.0,684.0,42.7339,25.4858
,Burkina Faso,2020-05-19 10:32:16,796.0,51.0,652.0,12.2383,-1.5616
,Burma,2020-05-19 10:32:16,193.0,6.0,104.0,21.9162,95956
,Burundi,2020-05-19 10:32:16,42.0,1.0,20.0,-3.3731,29.9189
,Cabo Verde,2020-05-19 10:32:16,335.0,3.0,85.0,16.5388,-23.0418
,Cambodia,2020-05-19 10:32:16,122.0,0.0,122.0,11.55,104.9167
,Cameroon,2020-05-19 10:32:16,3529.0,140.0,1567.0,3848,11.5021
,Central African Republic,2020-05-19 10:32:16,366.0,0.0,18.0,6.6111,20.9394
,Chad,2020-05-19 10:32:16,545.0,56.0,139.0,15.4542,18.7322
,Chile,2020-05-19 10:32:16,49579.0,509.0,21507.0,-35.6751,-71543
,Colombia,2020-05-19 10:32:16,16935.0,613.0,4050.0,4.5709,-74.2973
,Comoros,2020-05-19 10:32:16,11.0,1.0,3.0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-19 10:32:16,420.0,15.0,132.0,-4.2634,15.2832
,Congo (Kinshasa),2020-05-19 10:32:16,1731.0,61.0,302.0,-4.322447,15.307045
,Costa Rica,2020-05-19 10:32:16,882.0,10.0,577.0,9.7489,-83.7534
,Cote d'Ivoire,2020-05-19 10:32:16,2153.0,28.0,1050.0,7.54,-5.5471
,Croatia,2020-05-19 10:32:16,2232.0,96.0,1967.0,45.1,15.2
,Cuba,2020-05-19 10:32:16,1887.0,79.0,1538.0,21.521757,-77.78116700000002
,Cyprus,2020-05-19 10:32:16,918.0,17.0,516.0,35.1264,33.4299
,Czechia,2020-05-19 10:32:16,8683.0,303.0,5731.0,49.8175,15473
,Diamond Princess,2020-05-19 10:32:16,712.0,13.0,651.0,,
,Djibouti,2020-05-19 10:32:16,1618.0,7.0,1033.0,11.8251,42.5903
,Dominica,2020-05-19 10:32:16,16.0,0.0,16.0,15415,-61371
,Dominican Republic,2020-05-19 10:32:16,13223.0,441.0,6613.0,18.7357,-70.1627
,Ecuador,2020-05-19 10:32:16,34151.0,2839.0,3457.0,-1.8312,-78.1834
,Egypt,2020-05-19 10:32:16,13484.0,659.0,3742.0,26.820553000000004,30.802498
,El Salvador,2020-05-19 10:32:16,1571.0,31.0,531.0,13.7942,-88.8965
,Equatorial Guinea,2020-05-19 10:32:16,825.0,7.0,22.0,1.6508,10.2679
,Eritrea,2020-05-19 10:32:16,39.0,0.0,39.0,15.1794,39.7823
,Estonia,2020-05-19 10:32:16,1794.0,64.0,956.0,58.5953,25.0136
,Eswatini,2020-05-19 10:32:16,208.0,2.0,87.0,-26.5225,31.4659
,Ethiopia,2020-05-19 10:32:16,389.0,5.0,122.0,9145,40.4897
,Fiji,2020-05-19 10:32:16,18.0,0.0,15.0,-17.7134,178065
,Gabon,2020-05-19 10:32:16,1502.0,12.0,318.0,-0.8037,11.6094
,Gambia,2020-05-19 10:32:16,24.0,1.0,13.0,13.4432,-15.3101
,Georgia,2020-05-19 10:32:16,713.0,12.0,475.0,42.3154,43.3569
,Ghana,2020-05-19 10:32:16,6096.0,31.0,1773.0,7.9465,-1.0232
,Greece,2020-05-19 10:32:16,2840.0,165.0,1374.0,39.0742,21.8243
,Grenada,2020-05-19 10:32:16,22.0,0.0,14.0,12.1165,-61679
,Guatemala,2020-05-19 10:32:16,2133.0,43.0,155.0,15.7835,-90.2308
,Guinea,2020-05-19 10:32:16,2863.0,18.0,1525.0,9.9456,-9.6966
,Guinea-Bissau,2020-05-19 10:32:16,1038.0,6.0,42.0,11.8037,-15.1804
,Guyana,2020-05-19 10:32:16,125.0,10.0,46.0,4.860416000000002,-58.93018000000001
,Haiti,2020-05-19 10:32:16,596.0,22.0,21.0,18.9712,-72.2852
,Holy See,2020-05-19 10:32:16,12.0,0.0,2.0,41.9029,12.4534
,Honduras,2020-05-19 10:32:16,2955.0,147.0,349.0,15.2,-86.2419
,Hungary,2020-05-19 10:32:16,3598.0,470.0,1454.0,47.1625,19.5033
,India,2020-05-19 10:32:16,106886.0,3303.0,42309.0,20.593684,78.96288
,Indonesia,2020-05-19 10:32:16,19189.0,1242.0,4575.0,-0.7893,113.9213
,Iran,2020-05-19 10:32:16,124603.0,7119.0,97173.0,32.427908,53.68804599999999
,Iraq,2020-05-19 10:32:16,3611.0,131.0,2366.0,33.223191,43.679291
,Israel,2020-05-19 10:32:16,16659.0,278.0,13435.0,31.046051,34.851612
,Jamaica,2020-05-19 10:32:16,520.0,9.0,145.0,18.1096,-77.2975
,Japan,2020-05-19 10:32:16,16367.0,768.0,11564.0,36.204824,138.252924
,Jordan,2020-05-19 10:32:16,649.0,9.0,417.0,31.24,36.51
,Kazakhstan,2020-05-19 10:32:16,6969.0,35.0,3598.0,48.0196,66.9237
,Kenya,2020-05-19 10:32:16,963.0,50.0,358.0,-0.0236,37.9062
