Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-10 15:33:11,7285.0,102.0,6761,-25.0,133.0
,Austria,2020-06-10 15:33:11,17034.0,674.0,15949,47.5162,14.5501
,Canada,2020-06-10 15:33:11,98720.0,8038.0,57215,60.001000000000005,-95001
,China,2020-06-10 15:33:11,84210.0,4638.0,79457,30.5928,114.3055
,Denmark,2020-06-10 15:33:11,12235.0,593.0,11155,56.2639,9.5018
,Finland,2020-06-10 15:33:11,7064.0,325.0,6200,61.9241,25.7482
,France,2020-06-10 15:33:11,192068.0,29322.0,71952,46.2276,2.2137
,Germany,2020-06-10 15:33:11,186562.0,8771.0,170900,51.165690999999995,10.451526
,Iceland,2020-06-10 15:33:11,1807.0,10.0,1794,64.9631,-19.0208
,Ireland,2020-06-10 15:33:11,25231.0,1695.0,22698,53.1424,-7.6921
,Italy,2020-06-10 15:33:11,235763.0,34114.0,169939,41.8719,12.5674
,Netherlands,2020-06-10 15:33:11,48458.0,6063.0,181,52.3167,5.55
,Norway,2020-06-10 15:33:11,8600.0,242.0,8138,60472,8.4689
,Russia,2020-06-10 15:33:11,501800.0,6522.0,260649,61.523999999999994,105.3188
,Sweden,2020-06-10 15:33:11,48288.0,4814.0,,60.1282,18.6435
,Switzerland,2020-06-10 15:33:11,31044.0,1937.0,28700,46.8182,8.2275
,United Kingdom,2020-06-10 15:33:11,292854.0,41364.0,1269,55.0,-3.0
,US,2020-06-10 15:33:11,2003930.0,113038.0,533504,40.0,-100.0
,Spain,2020-06-10 15:33:11,242280.0,27136.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-10 15:33:11,129184.0,15357.0,93930,23.6345,-102.5528
,Chile,2020-06-10 15:33:11,148456.0,2475.0,121780,-35.6751,-71543
,Brazil,2020-06-10 15:33:11,772416.0,39680.0,413916,-14235,-51.9253
,Peru,2020-06-10 15:33:11,208823.0,5903.0,98031,-9.19,-75.0152
,Colombia,2020-06-10 15:33:11,42206.0,1439.0,16566,4.5709,-74.2973
,Japan,2020-06-10 15:33:11,17187.0,922.0,15233,36.204824,138.252924
,Ukraine,2020-06-10 15:33:11,29706.0,864.0,13642,48.3794,31.1656
,India,2020-06-10 15:33:11,286577.0,8102.0,141029,20.593684,78.96288
,Pakistan,2020-06-10 15:33:11,119536.0,2356.0,38391,30.3753,69.3451
,Afghanistan,2020-06-10 15:33:11,22890.0,426.0,3326,33.93911,67.709953
,Albania,2020-06-10 15:33:11,1385.0,35.0,1001,41.1533,20.1683
,Algeria,2020-06-10 15:33:11,10484.0,732.0,7074,28.0339,1.6596
,Andorra,2020-06-10 15:33:11,852.0,51.0,759,42.5063,1.5218
,Angola,2020-06-10 15:33:11,113.0,4.0,40,-11.2027,17.8739
,Antigua and Barbuda,2020-06-10 15:33:11,26.0,3.0,20,17.0608,-61.7964
,Argentina,2020-06-10 15:33:11,25987.0,741.0,8332,-38.4161,-63.6167
,Armenia,2020-06-10 15:33:11,14669.0,245.0,5466,40.0691,45.0382
,Azerbaijan,2020-06-10 15:33:11,8882.0,108.0,4930,40.1431,47.5769
,Bahamas,2020-06-10 15:33:11,103.0,11.0,67,25.025885,-78.035889
,Bahrain,2020-06-10 15:33:11,16667.0,34.0,11487,26.0275,50.55
,Bangladesh,2020-06-10 15:33:11,78052.0,1049.0,16747,23685,90.3563
,Barbados,2020-06-10 15:33:11,96.0,7.0,83,13.1939,-59.5432
,Belarus,2020-06-10 15:33:11,51816.0,293.0,26643,53.7098,27.9534
,Belgium,2020-06-10 15:33:11,59711.0,9636.0,16453,50.8333,4.469936
,Belize,2020-06-10 15:33:11,20.0,2.0,16,17.1899,-88.4976
,Benin,2020-06-10 15:33:11,305.0,4.0,188,9.3077,2.3158
,Bhutan,2020-06-10 15:33:11,62.0,0.0,18,27.5142,90.4336
,Bolivia,2020-06-10 15:33:11,15281.0,512.0,2261,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-10 15:33:11,2832.0,161.0,2100,43.9159,17.6791
,Botswana,2020-06-10 15:33:11,48.0,1.0,24,-22.3285,24.6849
,Brunei,2020-06-10 15:33:11,141.0,2.0,138,4.5353,114.7277
