Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-04-02 07:41:33,5330,28,649,-25.0,133.0
,Austria,2020-04-02 07:41:33,11199,158,1749,47.5162,14.5501
,Canada,2020-04-02 07:41:33,11284,139,1971,60.001000000000005,-95001
,China,2020-04-02 07:41:33,82464,3326,76741,30.5928,114.3055
,Denmark,2020-04-02 07:41:33,3575,123,1182,56.0,10.0
,Finland,2020-04-02 07:41:33,1615,19,300,61.9241,25.7482
,France,2020-04-02 07:41:33,59929,5398,12548,46.2276,2.2137
,Germany,2020-04-02 07:41:33,84794,1107,22440,51.1657,10.4515
,Iceland,2020-04-02 07:41:33,1319,4,284,64.9631,-19.0208
,Ireland,2020-04-02 07:41:33,3849,98,5,53.1424,-7.6921
,Italy,2020-04-02 07:41:33,115242,13915,18278,41.8719,12.5674
,Netherlands,2020-04-02 07:41:33,14788,1341,260,52.3167,5.55
,Norway,2020-04-02 07:41:33,5218,50,32,60472,8.4689
,Russia,2020-04-02 07:41:33,4149,34,281,61.523999999999994,105.3188
,Sweden,2020-04-02 07:41:33,5568,308,103,60.1282,18.6435
,Switzerland,2020-04-02 07:41:33,18827,536,4013,46.8182,8.2275
,United Kingdom,2020-04-02 07:41:33,34173,2926,192,55.0,-3.0
,US,2020-04-02 07:41:33,245573,6058,9228,40.0,-100.0
,Afghanistan,2020-04-02 07:41:33,273,6,10,33.93911,67.709953
,Albania,2020-04-02 07:41:33,277,16,76,41.1533,20.1683
,Algeria,2020-04-02 07:41:33,986,86,61,28.0339,1.6596
,Andorra,2020-04-02 07:41:33,428,15,10,42.5063,1.5218
,Angola,2020-04-02 07:41:33,8,2,1,-11.2027,17.8739
,Antigua and Barbuda,2020-04-02 07:41:33,9,0,0,17.0608,-61.7964
,Argentina,2020-04-02 07:41:33,1265,37,256,-38.4161,-63.6167
,Armenia,2020-04-02 07:41:33,736,7,43,40.0691,45.0382
,Azerbaijan,2020-04-02 07:41:33,400,5,26,40.1431,47.5769
,Bahamas,2020-04-02 07:41:33,24,1,1,25.025885,-78.035889
,Bahrain,2020-04-02 07:41:33,643,4,381,26.0275,50.55
,Bangladesh,2020-04-02 07:41:33,61,6,26,23685,90.3563
,Barbados,2020-04-02 07:41:33,46,0,0,13.1939,-59.5432
,Belarus,2020-04-02 07:41:33,304,4,53,53.7098,27.9534
,Belgium,2020-04-02 07:41:33,15348,1011,2495,50.8333,4.469936
,Belize,2020-04-02 07:41:33,3,0,0,17.1899,-88.4976
