Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-14 06:32:14,7019.0,98.0,6335.0,-25.0,133.0
,Austria,2020-05-14 06:32:14,16058.0,626.0,14405.0,47.5162,14.5501
,Canada,2020-05-14 06:32:14,74782.0,5592.0,36104.0,60.001000000000005,-95001
,China,2020-05-14 06:32:14,84029.0,4637.0,79263.0,30.5928,114.3055
,Denmark,2020-05-14 06:32:14,10911.0,537.0,9003.0,56.0,10.0
,Finland,2020-05-14 06:32:14,6145.0,287.0,4300.0,61.9241,25.7482
,France,2020-05-14 06:32:14,178994.0,27428.0,59719.0,46.2276,2.2137
,Germany,2020-05-14 06:32:14,174478.0,7884.0,150300.0,51.165690999999995,10.451526
,Iceland,2020-05-14 06:32:14,1802.0,10.0,1780.0,64.9631,-19.0208
,Ireland,2020-05-14 06:32:14,23827.0,1506.0,19470.0,53.1424,-7.6921
,Italy,2020-05-14 06:32:14,223096.0,31368.0,115288.0,41.8719,12.5674
,Netherlands,2020-05-14 06:32:14,43680.0,5609.0,159.0,52.3167,5.55
,Norway,2020-05-14 06:32:14,8196.0,232.0,32.0,60472,8.4689
,Russia,2020-05-14 06:32:14,252245.0,2305.0,53530.0,61.523999999999994,105.3188
,Sweden,2020-05-14 06:32:14,28582.0,3529.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-14 06:32:14,30463.0,1872.0,27100.0,46.8182,8.2275
,United Kingdom,2020-05-14 06:32:14,234441.0,33693.0,1045.0,55.0,-3.0
,US,2020-05-14 06:32:14,1417889.0,85906.0,246414.0,40.0,-100.0
,Spain,2020-05-14 06:32:14,229540.0,27321.0,143374.0,40.463667,-3.7492199999999998
,Afghanistan,2020-05-14 06:32:14,5639.0,136.0,691.0,33.93911,67.709953
,Albania,2020-05-14 06:32:14,898.0,31.0,694.0,41.1533,20.1683
,Algeria,2020-05-14 06:32:14,6442.0,529.0,3158.0,28.0339,1.6596
,Andorra,2020-05-14 06:32:14,761.0,49.0,596.0,42.5063,1.5218
,Angola,2020-05-14 06:32:14,48.0,2.0,14.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-14 06:32:14,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-14 06:32:14,7134.0,353.0,2385.0,-38.4161,-63.6167
,Armenia,2020-05-14 06:32:14,3860.0,49.0,1572.0,40.0691,45.0382
,Azerbaijan,2020-05-14 06:32:14,2879.0,35.0,1833.0,40.1431,47.5769
,Bahamas,2020-05-14 06:32:14,96.0,11.0,41.0,25.025885,-78.035889
,Bahrain,2020-05-14 06:32:14,6198.0,10.0,2353.0,26.0275,50.55
,Bangladesh,2020-05-14 06:32:14,18863.0,283.0,3361.0,23685,90.3563
,Barbados,2020-05-14 06:32:14,85.0,7.0,65.0,13.1939,-59.5432
,Belarus,2020-05-14 06:32:14,26772.0,151.0,8168.0,53.7098,27.9534
,Belgium,2020-05-14 06:32:14,54288.0,8903.0,14111.0,50.8333,4.469936
,Belize,2020-05-14 06:32:14,18.0,2.0,16.0,17.1899,-88.4976
,Benin,2020-05-14 06:32:14,339.0,2.0,83.0,9.3077,2.3158
,Bhutan,2020-05-14 06:32:14,20.0,0.0,5.0,27.5142,90.4336
,Bolivia,2020-05-14 06:32:14,3372.0,152.0,356.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-14 06:32:14,2218.0,122.0,1272.0,43.9159,17.6791
,Botswana,2020-05-14 06:32:14,24.0,1.0,17.0,-22.3285,24.6849
,Brazil,2020-05-14 06:32:14,203165.0,13999.0,79479.0,-14235,-51.9253
,Brunei,2020-05-14 06:32:14,141.0,1.0,134.0,4.5353,114.7277
,Bulgaria,2020-05-14 06:32:14,2138.0,102.0,545.0,42.7339,25.4858
,Burkina Faso,2020-05-14 06:32:14,773.0,51.0,592.0,12.2383,-1.5616
,Burma,2020-05-14 06:32:14,181.0,6.0,84.0,21.9162,95956
,Burundi,2020-05-14 06:32:14,15.0,1.0,7.0,-3.3731,29.9189
,Cabo Verde,2020-05-14 06:32:14,315.0,2.0,67.0,16.5388,-23.0418
,Cambodia,2020-05-14 06:32:14,122.0,0.0,121.0,11.55,104.9167
,Cameroon,2020-05-14 06:32:14,2954.0,139.0,1553.0,3848,11.5021
,Central African Republic,2020-05-14 06:32:14,143.0,0.0,10.0,6.6111,20.9394
,Chad,2020-05-14 06:32:14,399.0,46.0,83.0,15.4542,18.7322
,Chile,2020-05-14 06:32:14,37040.0,368.0,15655.0,-35.6751,-71543
,Colombia,2020-05-14 06:32:14,13610.0,525.0,3358.0,4.5709,-74.2973
,Comoros,2020-05-14 06:32:14,11.0,1.0,3.0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-14 06:32:14,391.0,15.0,87.0,-4.2634,15.2832
,Congo (Kinshasa),2020-05-14 06:32:14,1242.0,50.0,157.0,-4.322447,15.307045
,Costa Rica,2020-05-14 06:32:14,830.0,8.0,535.0,9.7489,-83.7534
,Cote d'Ivoire,2020-05-14 06:32:14,1971.0,24.0,930.0,7.54,-5.5471
,Croatia,2020-05-14 06:32:14,2221.0,94.0,1850.0,45.1,15.2
,Cuba,2020-05-14 06:32:14,1830.0,79.0,1383.0,21.521757,-77.78116700000002
,Cyprus,2020-05-14 06:32:14,907.0,17.0,481.0,35.1264,33.4299
,Czechia,2020-05-14 06:32:14,8351.0,293.0,5241.0,49.8175,15473
,Diamond Princess,2020-05-14 06:32:14,712.0,13.0,651.0,,
,Djibouti,2020-05-14 06:32:14,1284.0,3.0,905.0,11.8251,42.5903
,Dominica,2020-05-14 06:32:14,16.0,0.0,15.0,15415,-61371
,Dominican Republic,2020-05-14 06:32:14,11320.0,422.0,3351.0,18.7357,-70.1627
,Ecuador,2020-05-14 06:32:14,30502.0,2338.0,3433.0,-1.8312,-78.1834
,Egypt,2020-05-14 06:32:14,10829.0,571.0,2626.0,26.820553000000004,30.802498
,El Salvador,2020-05-14 06:32:14,1210.0,23.0,416.0,13.7942,-88.8965
,Equatorial Guinea,2020-05-14 06:32:14,583.0,7.0,13.0,1.6508,10.2679
,Eritrea,2020-05-14 06:32:14,39.0,0.0,38.0,15.1794,39.7823
,Estonia,2020-05-14 06:32:14,1758.0,62.0,909.0,58.5953,25.0136
,Eswatini,2020-05-14 06:32:14,187.0,2.0,51.0,-26.5225,31.4659
,Ethiopia,2020-05-14 06:32:14,272.0,5.0,108.0,9145,40.4897
,Fiji,2020-05-14 06:32:14,18.0,0.0,14.0,-17.7134,178065
,Gabon,2020-05-14 06:32:14,1104.0,10.0,182.0,-0.8037,11.6094
,Gambia,2020-05-14 06:32:14,23.0,1.0,10.0,13.4432,-15.3101
,Georgia,2020-05-14 06:32:14,667.0,12.0,383.0,42.3154,43.3569
,Ghana,2020-05-14 06:32:14,5530.0,24.0,674.0,7.9465,-1.0232
,Greece,2020-05-14 06:32:14,2770.0,156.0,1374.0,39.0742,21.8243
,Grenada,2020-05-14 06:32:14,21.0,0.0,14.0,12.1165,-61679
,Guatemala,2020-05-14 06:32:14,1518.0,29.0,129.0,15.7835,-90.2308
,Guinea,2020-05-14 06:32:14,2473.0,15.0,895.0,9.9456,-9.6966
,Guinea-Bissau,2020-05-14 06:32:14,913.0,3.0,26.0,11.8037,-15.1804
,Guyana,2020-05-14 06:32:14,113.0,10.0,42.0,4.860416000000002,-58.93018000000001
,Haiti,2020-05-14 06:32:14,273.0,20.0,18.0,18.9712,-72.2852
,Holy See,2020-05-14 06:32:14,12.0,0.0,2.0,41.9029,12.4534
