Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-03-30 07:05:51,4550,18,358,-25.0,133.0
,Austria,2020-03-30 07:05:51,9634,108,636,47.5162,14.5501
,Canada,2020-03-30 07:05:51,7448,89,1020,60.001000000000005,-95001
,China,2020-03-30 07:05:51,82240,3309,76196,30.5928,114.3055
,Denmark,2020-03-30 07:05:51,2756,77,77,56.0,10.0
,Finland,2020-03-30 07:05:51,1355,13,10,61.9241,25.7482
,France,2020-03-30 07:05:51,45170,3030,7964,46.2276,2.2137
,Germany,2020-03-30 07:05:51,66885,645,13500,51.1657,10.4515
,Iceland,2020-03-30 07:05:51,1086,2,157,64.9631,-19.0208
,Ireland,2020-03-30 07:05:51,2910,54,5,53.1424,-7.6921
,Italy,2020-03-30 07:05:51,101739,11591,14620,41.8719,12.5674
,Netherlands,2020-03-30 07:05:51,11817,865,253,52.3167,5.55
,Norway,2020-03-30 07:05:51,4462,32,12,60472,8.4689
,Russia,2020-03-30 07:05:51,1836,9,66,61.523999999999994,105.3188
,Sweden,2020-03-30 07:05:51,4028,146,16,60.1282,18.6435
,Switzerland,2020-03-30 07:05:51,15922,359,1823,46.8182,8.2275
,United Kingdom,2020-03-30 07:05:51,22454,1411,171,55.0,-3.0
,US,2020-03-30 07:05:51,164610,3170,5945,40.0,-100.0
,Afghanistan,2020-03-30 07:05:51,170,4,2,33.93911,67.709953
,Albania,2020-03-30 07:05:51,223,11,44,41.1533,20.1683
,Algeria,2020-03-30 07:05:51,584,35,37,28.0339,1.6596
,Andorra,2020-03-30 07:05:51,370,8,10,42.5063,1.5218
,Angola,2020-03-30 07:05:51,7,2,1,-11.2027,17.8739
,Antigua and Barbuda,2020-03-30 07:05:51,7,0,0,17.0608,-61.7964
,Argentina,2020-03-30 07:05:51,966,24,228,-38.4161,-63.6167
,Armenia,2020-03-30 07:05:51,482,3,30,40.0691,45.0382
,Azerbaijan,2020-03-30 07:05:51,273,4,26,40.1431,47.5769
,Bahamas,2020-03-30 07:05:51,14,0,1,25.025885,-78.035889
,Bahrain,2020-03-30 07:05:51,515,4,295,26.0275,50.55
,Bangladesh,2020-03-30 07:05:51,49,5,19,23685,90.3563
,Barbados,2020-03-30 07:05:51,34,0,0,13.1939,-59.5432
,Belarus,2020-03-30 07:05:51,152,0,32,53.7098,27.9534
