Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-17 15:33:27,7391.0,102.0,6877,-25.0,133.0
,Austria,2020-06-17 15:33:27,17223.0,688.0,16101,47.5162,14.5501
,Canada,2020-06-17 15:33:27,101509.0,8316.0,63280,60.001000000000005,-95001
,China,2020-06-17 15:33:27,84462.0,4638.0,79511,30.5928,114.3055
,Denmark,2020-06-17 15:33:27,12544.0,600.0,11442,56.2639,9.5018
,Finland,2020-06-17 15:33:27,7119.0,326.0,6200,61.9241,25.7482
,France,2020-06-17 15:33:27,194805.0,29578.0,73791,46.2276,2.2137
,Germany,2020-06-17 15:33:27,189512.0,8869.0,173813,51.165690999999995,10.451526
,Iceland,2020-06-17 15:33:27,1816.0,10.0,1801,64.9631,-19.0208
,Ireland,2020-06-17 15:33:27,25341.0,1710.0,22698,53.1424,-7.6921
,Italy,2020-06-17 15:33:27,237828.0,34448.0,179455,41.8719,12.5674
,Netherlands,2020-06-17 15:33:27,49527.0,6097.0,186,52.3167,5.55
,Norway,2020-06-17 15:33:27,8707.0,244.0,8138,60472,8.4689
,Russia,2020-06-17 15:33:27,560279.0,7638.0,313387,61.523999999999994,105.3188
,Sweden,2020-06-17 15:33:27,56043.0,5053.0,,60.1282,18.6435
,Switzerland,2020-06-17 15:33:27,31200.0,1956.0,28900,46.8182,8.2275
,United Kingdom,2020-06-17 15:33:27,301935.0,42373.0,1304,55.0,-3.0
,US,2020-06-17 15:33:27,2168414.0,117832.0,592191,40.0,-100.0
,Spain,2020-06-17 15:33:27,245268.0,27136.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-17 15:33:27,159793.0,19080.0,118504,23.6345,-102.5528
,Chile,2020-06-17 15:33:27,220628.0,3615.0,181931,-35.6751,-71543
,Brazil,2020-06-17 15:33:27,955377.0,46510.0,521046,-14235,-51.9253
,Peru,2020-06-17 15:33:27,240908.0,7257.0,128622,-9.19,-75.0152
,Colombia,2020-06-17 15:33:27,55083.0,1887.0,20400,4.5709,-74.2973
,Japan,2020-06-17 15:33:27,17588.0,935.0,15753,36.204824,138.252924
,Ukraine,2020-06-17 15:33:27,34833.0,976.0,16001,48.3794,31.1656
,India,2020-06-17 15:33:27,366946.0,12237.0,194325,20.593684,78.96288
,Pakistan,2020-06-17 15:33:27,160118.0,3093.0,59215,30.3753,69.3451
,Afghanistan,2020-06-17 15:33:27,27532.0,546.0,7660,33.93911,67.709953
,Albania,2020-06-17 15:33:27,1788.0,39.0,1086,41.1533,20.1683
,Algeria,2020-06-17 15:33:27,11268.0,799.0,7943,28.0339,1.6596
,Andorra,2020-06-17 15:33:27,855.0,52.0,792,42.5063,1.5218
,Angola,2020-06-17 15:33:27,155.0,7.0,64,-11.2027,17.8739
,Antigua and Barbuda,2020-06-17 15:33:27,26.0,3.0,22,17.0608,-61.7964
,Argentina,2020-06-17 15:33:27,35552.0,929.0,10721,-38.4161,-63.6167
,Armenia,2020-06-17 15:33:27,18698.0,309.0,7560,40.0691,45.0382
,Azerbaijan,2020-06-17 15:33:27,11329.0,139.0,6192,40.1431,47.5769
,Bahamas,2020-06-17 15:33:27,104.0,11.0,72,25.025885,-78.035889
,Bahrain,2020-06-17 15:33:27,19961.0,53.0,14185,26.0275,50.55
,Bangladesh,2020-06-17 15:33:27,102292.0,1343.0,40164,23685,90.3563
,Barbados,2020-06-17 15:33:27,97.0,7.0,85,13.1939,-59.5432
,Belarus,2020-06-17 15:33:27,56657.0,331.0,34023,53.7098,27.9534
,Belgium,2020-06-17 15:33:27,60348.0,9683.0,16724,50.8333,4.469936
,Belize,2020-06-17 15:33:27,22.0,2.0,16,17.1899,-88.4976
,Benin,2020-06-17 15:33:27,597.0,11.0,238,9.3077,2.3158
,Bhutan,2020-06-17 15:33:27,67.0,0.0,25,27.5142,90.4336
,Bolivia,2020-06-17 15:33:27,20685.0,679.0,4002,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-17 15:33:27,3174.0,168.0,2219,43.9159,17.6791
,Botswana,2020-06-17 15:33:27,79.0,1.0,25,-22.3285,24.6849
,Brunei,2020-06-17 15:33:27,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-06-17 15:33:27,3542.0,184.0,1880,42.7339,25.4858
,Burkina Faso,2020-06-17 15:33:27,899.0,53.0,810,12.2383,-1.5616
,Burma,2020-06-17 15:33:27,263.0,6.0,185,21.9162,95956
,Burundi,2020-06-17 15:33:27,104.0,1.0,75,-3.3731,29.9189
,Cabo Verde,2020-06-17 15:33:27,823.0,7.0,377,16.5388,-23.0418
,Cambodia,2020-06-17 15:33:27,129.0,0.0,126,11.55,104.9167
,Cameroon,2020-06-17 15:33:27,9864.0,276.0,5570,3.8480000000000003,11.5021
,Central African Republic,2020-06-17 15:33:27,2564.0,18.0,402,6.6111,20.9394
,Chad,2020-06-17 15:33:27,854.0,74.0,733,15.4542,18.7322
,Comoros,2020-06-17 15:33:27,197.0,3.0,127,-11.6455,43.3333
,Congo (Brazzaville),2020-06-17 15:33:27,883.0,27.0,391,-228,15.8277
,Congo (Kinshasa),2020-06-17 15:33:27,5283.0,117.0,685,-4.0383,21.7587
,Costa Rica,2020-06-17 15:33:27,1871.0,12.0,899,9.7489,-83.7534
,Cote d'Ivoire,2020-06-17 15:33:27,6063.0,48.0,2749,7.54,-5.5471
,Croatia,2020-06-17 15:33:27,2269.0,107.0,2142,45.1,15.2
,Cuba,2020-06-17 15:33:27,2295.0,85.0,2020,21.521757,-77.78116700000002
,Cyprus,2020-06-17 15:33:27,985.0,18.0,816,35.1264,33.4299
,Czechia,2020-06-17 15:33:27,10176.0,333.0,7401,49.8175,15.472999999999999
,Diamond Princess,2020-06-17 15:33:27,712.0,13.0,651,,
,Djibouti,2020-06-17 15:33:27,4545.0,43.0,3411,11.8251,42.5903
,Dominica,2020-06-17 15:33:27,18.0,0.0,18,15415,-61371
,Dominican Republic,2020-06-17 15:33:27,24645.0,635.0,14293,18.7357,-70.1627
,Ecuador,2020-06-17 15:33:27,48490.0,4007.0,23881,-1.8312,-78.1834
,Egypt,2020-06-17 15:33:27,49219.0,1850.0,13141,26.820553000000004,30.802497999999996
,El Salvador,2020-06-17 15:33:27,4200.0,82.0,2235,13.7942,-88.8965
,Equatorial Guinea,2020-06-17 15:33:27,1664.0,32.0,515,1.6508,10.2679
