Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-04-10 07:22:31,6292,56,1806,-25.0,133.0
,Austria,2020-04-10 07:22:31,13586,319,6064,47.5162,14.5501
,Canada,2020-04-10 07:22:31,22148,570,6013,60.001000000000005,-95001
,China,2020-04-10 07:22:31,83003,3343,77844,30.5928,114.3055
,Denmark,2020-04-10 07:22:31,6014,247,1929,56.0,10.0
,Finland,2020-04-10 07:22:31,2769,48,300,61.9241,25.7482
,France,2020-04-10 07:22:31,125931,13215,25195,46.2276,2.2137
,Germany,2020-04-10 07:22:31,122171,2736,53913,51.1657,10.4515
,Iceland,2020-04-10 07:22:31,1675,7,751,64.9631,-19.0208
,Ireland,2020-04-10 07:22:31,8089,287,25,53.1424,-7.6921
,Italy,2020-04-10 07:22:31,147577,18849,30455,41.8719,12.5674
,Netherlands,2020-04-10 07:22:31,23249,2520,287,52.3167,5.55
,Norway,2020-04-10 07:22:31,6314,113,32,60472,8.4689
,Russia,2020-04-10 07:22:31,11917,94,795,61.523999999999994,105.3188
,Sweden,2020-04-10 07:22:31,9685,870,381,60.1282,18.6435
,Switzerland,2020-04-10 07:22:31,24551,1002,11100,46.8182,8.2275
,United Kingdom,2020-04-10 07:22:31,74605,8974,588,55.0,-3.0
,US,2020-04-10 07:22:31,501615,18777,29191,40.0,-100.0
,Afghanistan,2020-04-10 07:22:31,521,15,32,33.93911,67.709953
,Albania,2020-04-10 07:22:31,416,23,182,41.1533,20.1683
,Algeria,2020-04-10 07:22:31,1761,256,405,28.0339,1.6596
,Andorra,2020-04-10 07:22:31,601,26,71,42.5063,1.5218
,Angola,2020-04-10 07:22:31,19,2,2,-11.2027,17.8739
,Antigua and Barbuda,2020-04-10 07:22:31,21,2,0,17.0608,-61.7964
,Argentina,2020-04-10 07:22:31,1975,82,375,-38.4161,-63.6167
,Armenia,2020-04-10 07:22:31,937,12,149,40.0691,45.0382
,Azerbaijan,2020-04-10 07:22:31,991,10,159,40.1431,47.5769
,Bahamas,2020-04-10 07:22:31,42,8,5,25.025885,-78.035889
,Bahrain,2020-04-10 07:22:31,998,6,551,26.0275,50.55
,Bangladesh,2020-04-10 07:22:31,424,27,33,23685,90.3563
,Barbados,2020-04-10 07:22:31,67,4,11,13.1939,-59.5432
,Belarus,2020-04-10 07:22:31,1981,19,169,53.7098,27.9534
,Belgium,2020-04-10 07:22:31,26667,3019,5568,50.8333,4.469936
,Belize,2020-04-10 07:22:31,10,2,0,17.1899,-88.4976
,Benin,2020-04-10 07:22:31,35,1,5,9.3077,2.3158
,Bhutan,2020-04-10 07:22:31,5,0,2,27.5142,90.4336
,Bolivia,2020-04-10 07:22:31,268,19,2,-16.2902,-63.5887
