Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-02 08:32:29,6799,95,5817,-25.0,133.0
,Austria,2020-05-02 08:32:29,15597,598,13228,47.5162,14.5501
,Canada,2020-05-02 08:32:29,57927,3684,23814,60.001000000000005,-95001
,China,2020-05-02 08:32:29,83959,4637,78586,30.5928,114.3055
,Denmark,2020-05-02 08:32:29,9605,475,7085,56.0,10.0
,Finland,2020-05-02 08:32:29,5176,220,3000,61.9241,25.7482
,France,2020-05-02 08:32:29,168518,24763,50663,46.2276,2.2137
,Germany,2020-05-02 08:32:29,164967,6812,130600,51.1657,10.4515
,Iceland,2020-05-02 08:32:29,1798,10,1706,64.9631,-19.0208
,Ireland,2020-05-02 08:32:29,21176,1286,13386,53.1424,-7.6921
,Italy,2020-05-02 08:32:29,209328,28710,79914,41.8719,12.5674
,Netherlands,2020-05-02 08:32:29,40434,5003,138,52.3167,5.55
,Norway,2020-05-02 08:32:29,7809,211,32,60472,8.4689
,Russia,2020-05-02 08:32:29,134687,1280,16639,61.523999999999994,105.3188
,Sweden,2020-05-02 08:32:29,22082,2669,1005,60.1282,18.6435
,Switzerland,2020-05-02 08:32:29,29817,1762,24200,46.8182,8.2275
,United Kingdom,2020-05-02 08:32:29,183500,28205,901,55.0,-3.0
,US,2020-05-02 08:32:29,1133069,66385,175382,40.0,-100.0
,Afghanistan,2020-05-02 08:32:29,2469,72,331,33.93911,67.709953
,Albania,2020-05-02 08:32:29,789,31,519,41.1533,20.1683
,Algeria,2020-05-02 08:32:29,4295,459,1872,28.0339,1.6596
,Andorra,2020-05-02 08:32:29,747,44,472,42.5063,1.5218
,Angola,2020-05-02 08:32:29,35,2,11,-11.2027,17.8739
,Antigua and Barbuda,2020-05-02 08:32:29,25,3,15,17.0608,-61.7964
,Argentina,2020-05-02 08:32:29,4681,237,1320,-38.4161,-63.6167
,Armenia,2020-05-02 08:32:29,2386,35,1035,40.0691,45.0382
,Azerbaijan,2020-05-02 08:32:29,1894,25,1411,40.1431,47.5769
,Bahamas,2020-05-02 08:32:29,83,11,24,25.025885,-78.035889
,Bahrain,2020-05-02 08:32:29,3284,8,1568,26.0275,50.55
,Bangladesh,2020-05-02 08:32:29,8790,175,177,23685,90.3563
,Barbados,2020-05-02 08:32:29,81,7,44,13.1939,-59.5432
,Belarus,2020-05-02 08:32:29,15828,97,3117,53.7098,27.9534
,Belgium,2020-05-02 08:32:29,49517,7765,12211,50.8333,4.469936
,Belize,2020-05-02 08:32:29,18,2,13,17.1899,-88.4976
,Benin,2020-05-02 08:32:29,90,2,42,9.3077,2.3158
,Bhutan,2020-05-02 08:32:29,7,0,5,27.5142,90.4336
,Bolivia,2020-05-02 08:32:29,1470,71,159,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-02 08:32:29,1839,72,779,43.9159,17.6791
,Botswana,2020-05-02 08:32:29,23,1,8,-22.3285,24.6849
,Brazil,2020-05-02 08:32:29,97100,6761,40937,-14235,-51.9253
,Brunei,2020-05-02 08:32:29,138,1,126,4.5353,114.7277
,Bulgaria,2020-05-02 08:32:29,1611,72,308,42.7339,25.4858
,Burkina Faso,2020-05-02 08:32:29,652,44,535,12.2383,-1.5616
,Burma,2020-05-02 08:32:29,151,6,37,21.9162,95956
,Burundi,2020-05-02 08:32:29,15,1,7,-3.3731,29.9189
,Cabo Verde,2020-05-02 08:32:29,152,2,18,16.5388,-23.0418
,Cambodia,2020-05-02 08:32:29,122,0,120,11.55,104.9167
,Cameroon,2020-05-02 08:32:29,2077,64,953,3848,11.5021
,Central African Republic,2020-05-02 08:32:29,72,0,10,6.6111,20.9394
,Chad,2020-05-02 08:32:29,117,10,39,15.4542,18.7322
,Chile,2020-05-02 08:32:29,18435,247,9572,-35.6751,-71543
,Colombia,2020-05-02 08:32:29,7285,324,1666,4.5709,-74.2973
,Comoros,2020-05-02 08:32:29,3,0,0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-02 08:32:29,229,9,25,-4.2634,15.2832
,Congo (Kinshasa),2020-05-02 08:32:29,674,33,75,-4.322447,15.307045
,Costa Rica,2020-05-02 08:32:29,733,6,372,9.7489,-83.7534
,Cote d'Ivoire,2020-05-02 08:32:29,1362,15,622,7.54,-5.5471
,Croatia,2020-05-02 08:32:29,2088,77,1463,45.1,15.2
,Cuba,2020-05-02 08:32:29,1611,66,765,21.521757,-77.78116700000002
,Cyprus,2020-05-02 08:32:29,864,15,296,35.1264,33.4299
,Czechia,2020-05-02 08:32:29,7755,245,3461,49.8175,15473
,Diamond Princess,2020-05-02 08:32:29,712,13,645,,
,Djibouti,2020-05-02 08:32:29,1112,2,686,11.8251,42.5903
,Dominica,2020-05-02 08:32:29,16,0,13,15415,-61371
,Dominican Republic,2020-05-02 08:32:29,7578,326,1481,18.7357,-70.1627
,Ecuador,2020-05-02 08:32:29,27464,1371,2132,-1.8312,-78.1834
,Egypt,2020-05-02 08:32:29,6193,415,1522,26.820553000000004,30.802498
,El Salvador,2020-05-02 08:32:29,490,11,154,13.7942,-88.8965
,Equatorial Guinea,2020-05-02 08:32:29,315,1,9,1.6508,10.2679
,Eritrea,2020-05-02 08:32:29,39,0,26,15.1794,39.7823
,Estonia,2020-05-02 08:32:29,1699,53,256,58.5953,25.0136
,Eswatini,2020-05-02 08:32:29,108,1,12,-26.5225,31.4659
,Ethiopia,2020-05-02 08:32:29,133,3,69,9145,40.4897
,Fiji,2020-05-02 08:32:29,18,0,14,-17.7134,178065
,Gabon,2020-05-02 08:32:29,335,5,85,-0.8037,11.6094
,Gambia,2020-05-02 08:32:29,17,1,9,13.4432,-15.3101
,Georgia,2020-05-02 08:32:29,589,8,215,42.3154,43.3569
,Ghana,2020-05-02 08:32:29,2169,18,229,7.9465,-1.0232
,Greece,2020-05-02 08:32:29,2620,143,1374,39.0742,21.8243
,Grenada,2020-05-02 08:32:29,21,0,13,12.1165,-61679
,Guatemala,2020-05-02 08:32:29,688,17,72,15.7835,-90.2308
,Guinea,2020-05-02 08:32:29,1586,7,405,9.9456,-9.6966
,Guinea-Bissau,2020-05-02 08:32:29,257,1,19,11.8037,-15.1804
,Guyana,2020-05-02 08:32:29,82,9,22,4.860416000000002,-58.93018000000001
,Haiti,2020-05-02 08:32:29,85,8,10,18.9712,-72.2852
,Holy See,2020-05-02 08:32:29,11,0,2,41.9029,12.4534
,Honduras,2020-05-02 08:32:29,1010,76,116,15.2,-86.2419
,Hungary,2020-05-02 08:32:29,2998,340,629,47.1625,19.5033
,India,2020-05-02 08:32:29,39980,1323,10819,20.593684,78.96288
,Indonesia,2020-05-02 08:32:29,10843,831,1665,-0.7893,113.9213
,Iran,2020-05-02 08:32:29,96448,6156,77350,32.427908,53.68804599999999
,Iraq,2020-05-02 08:32:29,2219,95,1473,33.223191,43.679291
,Israel,2020-05-02 08:32:29,16193,230,9634,31.046051,34.851612
,Jamaica,2020-05-02 08:32:29,463,8,33,18.1096,-77.2975
,Japan,2020-05-02 08:32:29,14571,474,3205,36.204824,138.252924
,Jordan,2020-05-02 08:32:29,460,9,367,31.24,36.51
,Kazakhstan,2020-05-02 08:32:29,3857,25,995,48.0196,66.9237
,Kenya,2020-05-02 08:32:29,435,22,152,-0.0236,37.9062
,"Korea, South",2020-05-02 08:32:29,10793,250,9183,35.90775700000001,127.766922
,Kosovo,2020-05-02 08:32:29,823,22,336,42.602636,20.902977
