Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-05 08:32:29,6875,97,5986,-25.0,133.0
,Austria,2020-05-05 08:32:29,15650,606,13462,47.5162,14.5501
,Canada,2020-05-05 08:32:29,63215,4190,27006,60.001000000000005,-95001
,China,2020-05-05 08:32:29,83968,4637,78870,30.5928,114.3055
,Denmark,2020-05-05 08:32:29,10136,503,7492,56.0,10.0
,Finland,2020-05-05 08:32:29,5412,246,3500,61.9241,25.7482
,France,2020-05-05 08:32:29,170694,25538,52859,46.2276,2.2137
,Germany,2020-05-05 08:32:29,167007,6993,137400,51.1657,10.4515
,Iceland,2020-05-05 08:32:29,1799,10,1733,64.9631,-19.0208
,Ireland,2020-05-05 08:32:29,21983,1339,13386,53.1424,-7.6921
,Italy,2020-05-05 08:32:29,213013,29315,85231,41.8719,12.5674
,Netherlands,2020-05-05 08:32:29,41286,5185,139,52.3167,5.55
,Norway,2020-05-05 08:32:29,7955,215,32,60472,8.4689
,Russia,2020-05-05 08:32:29,165929,1537,21327,61.523999999999994,105.3188
,Sweden,2020-05-05 08:32:29,23216,2854,4074,60.1282,18.6435
,Switzerland,2020-05-05 08:32:29,30009,1795,25400,46.8182,8.2275
,United Kingdom,2020-05-05 08:32:29,196243,29501,926,55.0,-3.0
,US,2020-05-05 08:32:29,1204475,71078,189791,40.0,-100.0
,Afghanistan,2020-05-05 08:32:29,3392,104,458,33.93911,67.709953
,Albania,2020-05-05 08:32:29,820,31,570,41.1533,20.1683
,Algeria,2020-05-05 08:32:29,4838,470,2067,28.0339,1.6596
,Andorra,2020-05-05 08:32:29,751,46,514,42.5063,1.5218
,Angola,2020-05-05 08:32:29,36,2,11,-11.2027,17.8739
,Antigua and Barbuda,2020-05-05 08:32:29,25,3,16,17.0608,-61.7964
,Argentina,2020-05-05 08:32:29,5020,264,1472,-38.4161,-63.6167
,Armenia,2020-05-05 08:32:29,2782,40,1135,40.0691,45.0382
,Azerbaijan,2020-05-05 08:32:29,2060,26,1508,40.1431,47.5769
,Bahamas,2020-05-05 08:32:29,89,11,26,25.025885,-78.035889
,Bahrain,2020-05-05 08:32:29,3720,8,1762,26.0275,50.55
,Bangladesh,2020-05-05 08:32:29,10929,183,1403,23685,90.3563
,Barbados,2020-05-05 08:32:29,82,7,47,13.1939,-59.5432
,Belarus,2020-05-05 08:32:29,18350,107,3771,53.7098,27.9534
,Belgium,2020-05-05 08:32:29,50509,8016,12441,50.8333,4.469936
,Belize,2020-05-05 08:32:29,18,2,16,17.1899,-88.4976
,Benin,2020-05-05 08:32:29,96,2,50,9.3077,2.3158
,Bhutan,2020-05-05 08:32:29,7,0,5,27.5142,90.4336
,Bolivia,2020-05-05 08:32:29,1802,86,187,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-05 08:32:29,1946,79,911,43.9159,17.6791
,Botswana,2020-05-05 08:32:29,23,1,8,-22.3285,24.6849
,Brazil,2020-05-05 08:32:29,115953,7958,48221,-14235,-51.9253
,Brunei,2020-05-05 08:32:29,139,1,131,4.5353,114.7277
,Bulgaria,2020-05-05 08:32:29,1758,82,360,42.7339,25.4858
,Burkina Faso,2020-05-05 08:32:29,688,48,548,12.2383,-1.5616
,Burma,2020-05-05 08:32:29,161,6,49,21.9162,95956
,Burundi,2020-05-05 08:32:29,15,1,7,-3.3731,29.9189
,Cabo Verde,2020-05-05 08:32:29,186,2,37,16.5388,-23.0418
,Cambodia,2020-05-05 08:32:29,122,0,120,11.55,104.9167
,Cameroon,2020-05-05 08:32:29,2104,64,953,3848,11.5021
,Central African Republic,2020-05-05 08:32:29,85,0,10,6.6111,20.9394
,Chad,2020-05-05 08:32:29,170,17,43,15.4542,18.7322
,Chile,2020-05-05 08:32:29,22016,275,10710,-35.6751,-71543
,Colombia,2020-05-05 08:32:29,8613,378,2013,4.5709,-74.2973
,Comoros,2020-05-05 08:32:29,3,0,0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-05 08:32:29,236,10,26,-4.2634,15.2832
,Congo (Kinshasa),2020-05-05 08:32:29,797,35,92,-4.322447,15.307045
,Costa Rica,2020-05-05 08:32:29,755,6,413,9.7489,-83.7534
,Cote d'Ivoire,2020-05-05 08:32:29,1464,18,701,7.54,-5.5471
,Croatia,2020-05-05 08:32:29,2112,83,1560,45.1,15.2
,Cuba,2020-05-05 08:32:29,1685,69,954,21.521757,-77.78116700000002
,Cyprus,2020-05-05 08:32:29,878,15,296,35.1264,33.4299
,Czechia,2020-05-05 08:32:29,7896,257,4006,49.8175,15473
,Diamond Princess,2020-05-05 08:32:29,712,13,645,,
,Djibouti,2020-05-05 08:32:29,1120,2,745,11.8251,42.5903
,Dominica,2020-05-05 08:32:29,16,0,14,15415,-61371
,Dominican Republic,2020-05-05 08:32:29,8480,354,1905,18.7357,-70.1627
,Ecuador,2020-05-05 08:32:29,31881,1569,3433,-1.8312,-78.1834
,Egypt,2020-05-05 08:32:29,7201,452,1730,26.820553000000004,30.802498
,El Salvador,2020-05-05 08:32:29,633,14,219,13.7942,-88.8965
