Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-12 10:32:27,6978,98,6271,-25.0,133.0
,Austria,2020-05-12 10:32:27,15997,624,14304,47.5162,14.5501
,Canada,2020-05-12 10:32:27,72419,5300,34055,60.001000000000005,-95001
,China,2020-05-12 10:32:27,84021,4637,79242,30.5928,114.3055
,Denmark,2020-05-12 10:32:27,10865,527,8778,56.0,10.0
,Finland,2020-05-12 10:32:27,6054,275,4300,61.9241,25.7482
,France,2020-05-12 10:32:27,178349,26994,57898,46.2276,2.2137
,Germany,2020-05-12 10:32:27,173289,7756,148700,51.1657,10.4515
,Iceland,2020-05-12 10:32:27,1801,10,1776,64.9631,-19.0208
,Ireland,2020-05-12 10:32:27,23242,1488,17110,53.1424,-7.6921
,Italy,2020-05-12 10:32:27,221216,30911,109039,41.8719,12.5674
,Netherlands,2020-05-12 10:32:27,43183,5529,155,52.3167,5.55
,Norway,2020-05-12 10:32:27,8157,228,32,60472,8.4689
,Russia,2020-05-12 10:32:27,242271,2212,48003,61.523999999999994,105.3188
,Sweden,2020-05-12 10:32:27,27272,3313,4971,60.1282,18.6435
,Switzerland,2020-05-12 10:32:27,30413,1867,26800,46.8182,8.2275
,United Kingdom,2020-05-12 10:32:27,227741,32769,1025,55.0,-3.0
,US,2020-05-12 10:32:27,1370016,82389,230287,40.0,-100.0
,Afghanistan,2020-05-12 10:32:27,5226,132,648,33.93911,67.709953
,Albania,2020-05-12 10:32:27,880,31,688,41.1533,20.1683
,Algeria,2020-05-12 10:32:27,6067,515,2998,28.0339,1.6596
,Andorra,2020-05-12 10:32:27,758,48,568,42.5063,1.5218
,Angola,2020-05-12 10:32:27,45,2,13,-11.2027,17.8739
,Antigua and Barbuda,2020-05-12 10:32:27,25,3,19,17.0608,-61.7964
,Argentina,2020-05-12 10:32:27,6563,319,1862,-38.4161,-63.6167
,Armenia,2020-05-12 10:32:27,3718,48,1500,40.0691,45.0382
,Azerbaijan,2020-05-12 10:32:27,2693,33,1735,40.1431,47.5769
,Bahamas,2020-05-12 10:32:27,93,11,39,25.025885,-78.035889
,Bahrain,2020-05-12 10:32:27,5531,9,2192,26.0275,50.55
,Bangladesh,2020-05-12 10:32:27,17822,269,3361,23685,90.3563
,Barbados,2020-05-12 10:32:27,85,7,57,13.1939,-59.5432
,Belarus,2020-05-12 10:32:27,24873,142,6974,53.7098,27.9534
,Belgium,2020-05-12 10:32:27,53981,8843,13937,50.8333,4.469936
,Belize,2020-05-12 10:32:27,18,2,16,17.1899,-88.4976
,Benin,2020-05-12 10:32:27,327,2,83,9.3077,2.3158
,Bhutan,2020-05-12 10:32:27,11,0,5,27.5142,90.4336
,Bolivia,2020-05-12 10:32:27,2964,128,313,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-12 10:32:27,2181,120,1228,43.9159,17.6791
,Botswana,2020-05-12 10:32:27,24,1,17,-22.3285,24.6849
,Brazil,2020-05-12 10:32:27,178214,12461,72597,-14235,-51.9253
,Brunei,2020-05-12 10:32:27,141,1,134,4.5353,114.7277
,Bulgaria,2020-05-12 10:32:27,2069,96,499,42.7339,25.4858
,Burkina Faso,2020-05-12 10:32:27,766,51,588,12.2383,-1.5616
,Burma,2020-05-12 10:32:27,180,6,76,21.9162,95956
,Burundi,2020-05-12 10:32:27,15,1,7,-3.3731,29.9189
