Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-13 10:32:26,6989,98,6301,-25.0,133.0
,Austria,2020-05-13 10:32:26,16058,626,14405,47.5162,14.5501
,Canada,2020-05-13 10:32:26,73568,5425,35177,60.001000000000005,-95001
,China,2020-05-13 10:32:26,84024,4637,79251,30.5928,114.3055
,Denmark,2020-05-13 10:32:26,10911,533,8861,56.0,10.0
,Finland,2020-05-13 10:32:26,6145,284,4300,61.9241,25.7482
,France,2020-05-13 10:32:26,178184,27077,58786,46.2276,2.2137
,Germany,2020-05-13 10:32:26,174098,7861,150300,51.1657,10.4515
,Iceland,2020-05-13 10:32:26,1802,10,1780,64.9631,-19.0208
,Ireland,2020-05-13 10:32:26,23401,1497,19470,53.1424,-7.6921
,Italy,2020-05-13 10:32:26,222104,31106,112541,41.8719,12.5674
,Netherlands,2020-05-13 10:32:26,43410,5581,157,52.3167,5.55
,Norway,2020-05-13 10:32:26,8175,229,32,60472,8.4689
,Russia,2020-05-13 10:32:26,252245,2305,53530,61.523999999999994,105.3188
,Sweden,2020-05-13 10:32:26,27909,3460,4971,60.1282,18.6435
,Switzerland,2020-05-13 10:32:26,30463,1870,27100,46.8182,8.2275
,United Kingdom,2020-05-13 10:32:26,230985,33264,1032,55.0,-3.0
,US,2020-05-13 10:32:26,1390764,84136,243430,40.0,-100.0
,Afghanistan,2020-05-13 10:32:26,5639,136,691,33.93911,67.709953
,Albania,2020-05-13 10:32:26,898,31,694,41.1533,20.1683
,Algeria,2020-05-13 10:32:26,6253,522,3058,28.0339,1.6596
,Andorra,2020-05-13 10:32:26,760,49,576,42.5063,1.5218
,Angola,2020-05-13 10:32:26,45,2,14,-11.2027,17.8739
,Antigua and Barbuda,2020-05-13 10:32:26,25,3,19,17.0608,-61.7964
,Argentina,2020-05-13 10:32:26,6879,329,2266,-38.4161,-63.6167
,Armenia,2020-05-13 10:32:26,3860,49,1572,40.0691,45.0382
,Azerbaijan,2020-05-13 10:32:26,2758,35,1789,40.1431,47.5769
,Bahamas,2020-05-13 10:32:26,94,11,41,25.025885,-78.035889
,Bahrain,2020-05-13 10:32:26,5816,10,2205,26.0275,50.55
,Bangladesh,2020-05-13 10:32:26,18863,283,3361,23685,90.3563
,Barbados,2020-05-13 10:32:26,85,7,65,13.1939,-59.5432
,Belarus,2020-05-13 10:32:26,25825,146,7711,53.7098,27.9534
,Belgium,2020-05-13 10:32:26,54288,8903,14111,50.8333,4.469936
,Belize,2020-05-13 10:32:26,18,2,16,17.1899,-88.4976
,Benin,2020-05-13 10:32:26,327,2,83,9.3077,2.3158
,Bhutan,2020-05-13 10:32:26,19,0,5,27.5142,90.4336
,Bolivia,2020-05-13 10:32:26,3148,142,339,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-13 10:32:26,2181,120,1228,43.9159,17.6791
,Botswana,2020-05-13 10:32:26,24,1,17,-22.3285,24.6849
,Brazil,2020-05-13 10:32:26,190137,13240,78424,-14235,-51.9253
,Brunei,2020-05-13 10:32:26,141,1,134,4.5353,114.7277
,Bulgaria,2020-05-13 10:32:26,2100,99,531,42.7339,25.4858
,Burkina Faso,2020-05-13 10:32:26,773,51,592,12.2383,-1.5616
,Burma,2020-05-13 10:32:26,181,6,79,21.9162,95956
,Burundi,2020-05-13 10:32:26,15,1,7,-3.3731,29.9189
,Cabo Verde,2020-05-13 10:32:26,289,2,61,16.5388,-23.0418
,Cambodia,2020-05-13 10:32:26,122,0,121,11.55,104.9167
,Cameroon,2020-05-13 10:32:26,2800,136,1543,3.8480000000000003,11.5021
,Central African Republic,2020-05-13 10:32:26,143,0,10,6.6111,20.9394
,Chad,2020-05-13 10:32:26,372,42,78,15.4542,18.7322
,Chile,2020-05-13 10:32:26,34381,346,14865,-35.6751,-71543
,Colombia,2020-05-13 10:32:26,12930,509,3133,4.5709,-74.2973
,Comoros,2020-05-13 10:32:26,11,1,0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-13 10:32:26,333,11,53,-4.2634,15.2832
,Congo (Kinshasa),2020-05-13 10:32:26,1169,50,148,-4.322447,15.307045
,Costa Rica,2020-05-13 10:32:26,815,8,527,9.7489,-83.7534
,Cote d'Ivoire,2020-05-13 10:32:26,1912,24,902,7.54,-5.5471
,Croatia,2020-05-13 10:32:26,2213,94,1834,45.1,15.2
,Cuba,2020-05-13 10:32:26,1810,79,1326,21.521757,-77.78116700000002
,Cyprus,2020-05-13 10:32:26,905,17,449,35.1264,33.4299
,Czechia,2020-05-13 10:32:26,8275,290,5058,49.8175,15.472999999999999
,Diamond Princess,2020-05-13 10:32:26,712,13,651,,
,Djibouti,2020-05-13 10:32:26,1268,3,900,11.8251,42.5903
,Dominica,2020-05-13 10:32:26,16,0,15,15415,-61371
,Dominican Republic,2020-05-13 10:32:26,11196,409,3221,18.7357,-70.1627
,Ecuador,2020-05-13 10:32:26,30486,2334,3433,-1.8312,-78.1834
,Egypt,2020-05-13 10:32:26,10431,556,2486,26.820553000000004,30.802497999999996
,El Salvador,2020-05-13 10:32:26,1112,20,405,13.7942,-88.8965
,Equatorial Guinea,2020-05-13 10:32:26,522,6,13,1.6508,10.2679
,Eritrea,2020-05-13 10:32:26,39,0,38,15.1794,39.7823
,Estonia,2020-05-13 10:32:26,1758,62,909,58.5953,25.0136
,Eswatini,2020-05-13 10:32:26,187,2,48,-26.5225,31.4659
,Ethiopia,2020-05-13 10:32:26,272,5,108,9145,40.4897
,Fiji,2020-05-13 10:32:26,18,0,14,-17.7134,178065
,Gabon,2020-05-13 10:32:26,1004,9,152,-0.8037,11.6094
,Gambia,2020-05-13 10:32:26,23,1,10,13.4432,-15.3101
,Georgia,2020-05-13 10:32:26,652,12,383,42.3154,43.3569
,Ghana,2020-05-13 10:32:26,5408,24,514,7.9465,-1.0232
,Greece,2020-05-13 10:32:26,2760,155,1374,39.0742,21.8243
,Grenada,2020-05-13 10:32:26,21,0,13,12.1165,-61.678999999999995
,Guatemala,2020-05-13 10:32:26,1342,29,121,15.7835,-90.2308
,Guinea,2020-05-13 10:32:26,2374,14,856,9.9456,-9.6966
,Guinea-Bissau,2020-05-13 10:32:26,836,3,26,11.8037,-15.1804
,Guyana,2020-05-13 10:32:26,113,10,41,4.860416000000002,-58.93018000000001
,Haiti,2020-05-13 10:32:26,234,18,17,18.9712,-72.2852
,Holy See,2020-05-13 10:32:26,12,0,2,41.9029,12.4534
,Honduras,2020-05-13 10:32:26,2255,123,237,15.2,-86.2419
,Hungary,2020-05-13 10:32:26,3380,436,1169,47.1625,19.5033
,India,2020-05-13 10:32:26,78810,2564,26675,20.593684,78.96288
,Indonesia,2020-05-13 10:32:26,16006,1043,3518,-0.7893,113.9213
,Iran,2020-05-13 10:32:26,112725,6783,89428,32.427908,53.68804599999999
,Iraq,2020-05-13 10:32:26,3032,115,1966,33.223191,43.679291
,Israel,2020-05-13 10:32:26,16567,264,12364,31.046051000000002,34.851612
,Jamaica,2020-05-13 10:32:26,509,9,113,18.1096,-77.2975
,Japan,2020-05-13 10:32:26,16049,678,8920,36.204824,138.252924
,Jordan,2020-05-13 10:32:26,582,9,392,31.24,36.51
,Kazakhstan,2020-05-13 10:32:26,5571,32,2408,48.0196,66.9237
,Kenya,2020-05-13 10:32:26,737,40,281,-0.0236,37.9062
,"Korea, South",2020-05-13 10:32:26,10991,260,9762,35.90775700000001,127.766922
,Kosovo,2020-05-13 10:32:26,919,29,671,42.602636,20.902977
,Kuwait,2020-05-13 10:32:26,11028,82,3263,29.311659999999996,47.481766
,Kyrgyzstan,2020-05-13 10:32:26,1082,12,735,41.20438,74.766098
,Laos,2020-05-13 10:32:26,19,0,14,19.856270000000002,102.495496
,Latvia,2020-05-13 10:32:26,962,19,627,56.8796,24.6032
,Lebanon,2020-05-13 10:32:26,878,26,236,33.8547,35.8623
,Lesotho,2020-05-13 10:32:26,1,0,0,-29.609988,28.233608
,Liberia,2020-05-13 10:32:26,213,20,101,6.4280550000000005,-9.429499
,Libya,2020-05-13 10:32:26,64,3,28,26.3351,17.228331
,Liechtenstein,2020-05-13 10:32:26,82,1,55,47.14,9.55
,Lithuania,2020-05-13 10:32:26,1511,54,934,55.1694,23.8813
,Luxembourg,2020-05-13 10:32:26,3904,103,3629,49.8153,6.1296
,MS Zaandam,2020-05-13 10:32:26,9,2,0,,
,Madagascar,2020-05-13 10:32:26,212,0,107,-18.766947000000002,46.869107
,Malawi,2020-05-13 10:32:26,63,3,24,-13.254307999999998,34.301525
,Malaysia,2020-05-13 10:32:26,6819,112,5351,4.210483999999999,101.97576600000001
,Maldives,2020-05-13 10:32:26,955,4,40,3.2028,73.2207
,Mali,2020-05-13 10:32:26,758,44,412,17.570692,-3.996166000000001
,Malta,2020-05-13 10:32:26,508,6,436,35.9375,14.3754
,Mauritania,2020-05-13 10:32:26,16,2,6,21.0079,-10.9408
,Mauritius,2020-05-13 10:32:26,332,10,322,-20.348404000000002,57.552152
,Mexico,2020-05-13 10:32:26,40186,4220,26990,23.6345,-102.5528
,Moldova,2020-05-13 10:32:26,5406,185,2176,47.4116,28.3699
,Monaco,2020-05-13 10:32:26,96,4,87,43.7333,7.4167
,Mongolia,2020-05-13 10:32:26,61,0,15,46.8625,103.8467
,Montenegro,2020-05-13 10:32:26,324,9,307,42.708678000000006,19.37439
,Morocco,2020-05-13 10:32:26,6593,189,3222,31.7917,-7.0926
,Mozambique,2020-05-13 10:32:26,104,0,34,-18.665695,35.529562
,Namibia,2020-05-13 10:32:26,16,0,12,-22.9576,18.4904
,Nepal,2020-05-13 10:32:26,246,0,35,28.1667,84.25
,New Zealand,2020-05-13 10:32:26,1497,21,1411,-40.9006,174886
,Nicaragua,2020-05-13 10:32:26,25,8,7,12.865416,-85.207229
,Niger,2020-05-13 10:32:26,860,49,658,17.607789,8.081666
,Nigeria,2020-05-13 10:32:26,4971,164,1070,9082,8.6753
,North Macedonia,2020-05-13 10:32:26,1694,95,1229,41.6086,21.7453
,Oman,2020-05-13 10:32:26,4341,17,1303,21.512583,55.92325500000001
,Pakistan,2020-05-13 10:32:26,35788,770,9695,30.3753,69.3451
,Panama,2020-05-13 10:32:26,8944,256,6067,8538,-80.7821
,Papua New Guinea,2020-05-13 10:32:26,8,0,8,-6.314993,143.95555
,Paraguay,2020-05-13 10:32:26,740,11,182,-23.4425,-58.4438
,Peru,2020-05-13 10:32:26,76306,2169,24324,-9.19,-75.0152
,Philippines,2020-05-13 10:32:26,11876,790,2337,12.879721,121.77401699999999
,Poland,2020-05-13 10:32:26,17469,869,6696,51.9194,19.1451
,Portugal,2020-05-13 10:32:26,28132,1175,3182,39.3999,-8.2245
,Qatar,2020-05-13 10:32:26,26539,14,3143,25.3548,51.1839
,Romania,2020-05-13 10:32:26,16247,1046,9053,45.9432,24.9668
,Rwanda,2020-05-13 10:32:26,287,0,164,-1.9403,29.8739
,Saint Kitts and Nevis,2020-05-13 10:32:26,15,0,14,17.357822,-62.782998
,Saint Lucia,2020-05-13 10:32:26,18,0,18,13.9094,-60.9789
,Saint Vincent and the Grenadines,2020-05-13 10:32:26,17,0,12,12.9843,-61.2872
,San Marino,2020-05-13 10:32:26,643,41,161,43.9424,12.4578
,Sao Tome and Principe,2020-05-13 10:32:26,220,6,4,0.18636,6.613081
,Saudi Arabia,2020-05-13 10:32:26,44830,273,17622,23.885942,45.079162
,Senegal,2020-05-13 10:32:26,2105,21,782,14.4974,-14.4524
,Serbia,2020-05-13 10:32:26,10295,222,3824,44.0165,21.0059
,Seychelles,2020-05-13 10:32:26,11,0,10,-4.6796,55492
,Sierra Leone,2020-05-13 10:32:26,387,26,97,8.460555000000001,-11.779889
,Singapore,2020-05-13 10:32:26,26098,21,4809,1.2833,103.8333
,Slovakia,2020-05-13 10:32:26,1477,27,1112,48669,19699
,Slovenia,2020-05-13 10:32:26,1464,103,267,46.1512,14.9955
,Somalia,2020-05-13 10:32:26,1219,52,130,5.152149,46.199616
,South Africa,2020-05-13 10:32:26,12074,219,4745,-30.5595,22.9375
,South Sudan,2020-05-13 10:32:26,203,0,2,6.8770000000000024,31307
,Spain,2020-05-13 10:32:26,228691,27104,140823,40.463667,-3.7492199999999998
,Sri Lanka,2020-05-13 10:32:26,915,9,445,7.873054,80.77179699999998
,Sudan,2020-05-13 10:32:26,1818,90,198,12.8628,30.2176
,Suriname,2020-05-13 10:32:26,10,1,9,3.9193,-56.0278
,Syria,2020-05-13 10:32:26,48,3,29,34.802075,38.99681500000001
,Taiwan*,2020-05-13 10:32:26,440,7,383,23.7,121.0
,Tajikistan,2020-05-13 10:32:26,801,23,0,38.861034000000004,71.276093
,Tanzania,2020-05-13 10:32:26,509,21,183,-6.369028,34.888822
,Thailand,2020-05-13 10:32:26,3018,56,2850,15.870032,100.992541
,Timor-Leste,2020-05-13 10:32:26,24,0,21,-8.874217,125.727539
