Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-21 10:32:42,7095.0,101.0,6479.0,-25.0,133.0
,Austria,2020-05-21 10:32:42,16436.0,635.0,15005.0,47.5162,14.5501
,Canada,2020-05-21 10:32:42,82750.0,6267.0,41731.0,60.001000000000005,-95001
,China,2020-05-21 10:32:42,84081.0,4638.0,79329.0,30.5928,114.3055
,Denmark,2020-05-21 10:32:42,11380.0,561.0,9841.0,56.2639,9.5018
,Finland,2020-05-21 10:32:42,6537.0,306.0,4800.0,61.9241,25.7482
,France,2020-05-21 10:32:42,181951.0,28218.0,63976.0,46.2276,2.2137
,Germany,2020-05-21 10:32:42,179021.0,8212.0,158827.0,51.165690999999995,10.451526
,Iceland,2020-05-21 10:32:42,1803.0,10.0,1790.0,64.9631,-19.0208
,Ireland,2020-05-21 10:32:42,24391.0,1583.0,21060.0,53.1424,-7.6921
,Italy,2020-05-21 10:32:42,228006.0,32486.0,134560.0,41.8719,12.5674
,Netherlands,2020-05-21 10:32:42,44900.0,5794.0,174.0,52.3167,5.55
,Norway,2020-05-21 10:32:42,8309.0,235.0,32.0,60472,8.4689
,Russia,2020-05-21 10:32:42,326448.0,3249.0,99825.0,61.523999999999994,105.3188
,Sweden,2020-05-21 10:32:42,32172.0,3871.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-21 10:32:42,30694.0,1898.0,27900.0,46.8182,8.2275
,United Kingdom,2020-05-21 10:32:42,252246.0,36124.0,1134.0,55.0,-3.0
,US,2020-05-21 10:32:42,1577758.0,94729.0,298418.0,40.0,-100.0
,Spain,2020-05-21 10:32:42,233037.0,27940.0,150376.0,40.463667,-3.7492199999999998
,Mexico,2020-05-21 10:32:42,59567.0,6510.0,40152.0,23.6345,-102.5528
,Chile,2020-05-21 10:32:42,57581.0,589.0,23992.0,-35.6751,-71543
,Brazil,2020-05-21 10:32:42,310087.0,20047.0,125960.0,-14235,-51.9253
,Afghanistan,2020-05-21 10:32:42,9216.0,205.0,996.0,33.93911,67.709953
,Albania,2020-05-21 10:32:42,981.0,31.0,777.0,41.1533,20.1683
,Algeria,2020-05-21 10:32:42,7728.0,575.0,4062.0,28.0339,1.6596
,Andorra,2020-05-21 10:32:42,762.0,51.0,639.0,42.5063,1.5218
,Angola,2020-05-21 10:32:42,58.0,3.0,17.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-21 10:32:42,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-21 10:32:42,9931.0,416.0,3032.0,-38.4161,-63.6167
,Armenia,2020-05-21 10:32:42,5928.0,74.0,2874.0,40.0691,45.0382
,Azerbaijan,2020-05-21 10:32:42,3749.0,44.0,2340.0,40.1431,47.5769
,Bahamas,2020-05-21 10:32:42,97.0,11.0,44.0,25.025885,-78.035889
,Bahrain,2020-05-21 10:32:42,8174.0,12.0,3873.0,26.0275,50.55
,Bangladesh,2020-05-21 10:32:42,30205.0,432.0,6190.0,23685,90.3563
,Barbados,2020-05-21 10:32:42,90.0,7.0,70.0,13.1939,-59.5432
,Belarus,2020-05-21 10:32:42,34303.0,190.0,12833.0,53.7098,27.9534
,Belgium,2020-05-21 10:32:42,56511.0,9212.0,15123.0,50.8333,4.469936
,Belize,2020-05-21 10:32:42,18.0,2.0,16.0,13.1939,-59.5432
,Benin,2020-05-21 10:32:42,135.0,3.0,61.0,9.3077,2.3158
,Bhutan,2020-05-21 10:32:42,21.0,0.0,6.0,27.5142,90.4336
,Bolivia,2020-05-21 10:32:42,5187.0,215.0,561.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-21 10:32:42,2350.0,140.0,1596.0,43.9159,17.6791
,Botswana,2020-05-21 10:32:42,29.0,1.0,19.0,-22.3285,24.6849
,Brunei,2020-05-21 10:32:42,141.0,1.0,136.0,4.5353,114.7277
,Bulgaria,2020-05-21 10:32:42,2372.0,125.0,769.0,42.7339,25.4858
,Burkina Faso,2020-05-21 10:32:42,812.0,52.0,669.0,12.2383,-1.5616
,Burma,2020-05-21 10:32:42,199.0,6.0,108.0,21.9162,95956
,Burundi,2020-05-21 10:32:42,42.0,1.0,20.0,-3.3731,29.9189
,Cabo Verde,2020-05-21 10:32:42,356.0,3.0,95.0,16.5388,-23.0418
,Cambodia,2020-05-21 10:32:42,123.0,0.0,122.0,11.55,104.9167
,Cameroon,2020-05-21 10:32:42,4288.0,156.0,1808.0,3.8480000000000003,11.5021
,Central African Republic,2020-05-21 10:32:42,436.0,0.0,18.0,6.6111,20.9394
,Chad,2020-05-21 10:32:42,588.0,58.0,186.0,15.4542,18.7322
,Colombia,2020-05-21 10:32:42,18330.0,652.0,4431.0,4.5709,-74.2973
,Comoros,2020-05-21 10:32:42,34.0,1.0,8.0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-21 10:32:42,469.0,16.0,137.0,-4.2634,15.2832
,Congo (Kinshasa),2020-05-21 10:32:42,1835.0,61.0,303.0,-4.322447,15.307045
,Costa Rica,2020-05-21 10:32:42,903.0,10.0,592.0,9.7489,-83.7534
,Cote d'Ivoire,2020-05-21 10:32:42,2301.0,29.0,1100.0,7.54,-5.5471
,Croatia,2020-05-21 10:32:42,2237.0,97.0,1978.0,45.1,15.2
