Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-25 15:33:52,7595.0,104.0,6958,-25.0,133.0
,Austria,2020-06-25 15:33:52,17522.0,698.0,16348,47.5162,14.5501
,Canada,2020-06-25 15:33:52,104470.0,8567.0,66869,60.001000000000005,-95001
,China,2020-06-25 15:33:52,84704.0,4641.0,79577,30.5928,114.3055
,Denmark,2020-06-25 15:33:52,12875.0,604.0,11708,56.2639,9.5018
,Finland,2020-06-25 15:33:52,7191.0,328.0,6600,61.9241,25.7482
,France,2020-06-25 15:33:52,197885.0,29755.0,75475,46.2276,2.2137
,Germany,2020-06-25 15:33:52,193916.0,8962.0,177076,51.165690999999995,10.451526
,Iceland,2020-06-25 15:33:52,1832.0,10.0,1813,64.9631,-19.0208
,Ireland,2020-06-25 15:33:52,25405.0,1727.0,23364,53.1424,-7.6921
,Italy,2020-06-25 15:33:52,239706.0,34678.0,186725,41.8719,12.5674
,Netherlands,2020-06-25 15:33:52,50213.0,6122.0,186,52.3167,5.55
,Norway,2020-06-25 15:33:52,8828.0,249.0,8138,60472,8.4689
,Russia,2020-06-25 15:33:52,619936.0,8770.0,383524,61.523999999999994,105.3188
,Sweden,2020-06-25 15:33:52,65137.0,5280.0,,60.1282,18.6435
,Switzerland,2020-06-25 15:33:52,31486.0,1962.0,29000,46.8182,8.2275
,United Kingdom,2020-06-25 15:33:52,310836.0,43498.0,1361,55.0,-3.0
,US,2020-06-25 15:33:52,2425814.0,124509.0,663562,40.0,-100.0
,Spain,2020-06-25 15:33:52,247905.0,28338.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-25 15:33:52,202951.0,25060.0,152362,23.6345,-102.5528
,Chile,2020-06-25 15:33:52,259064.0,4903.0,219327,-35.6751,-71543
,Brazil,2020-06-25 15:33:52,1228114.0,54971.0,679524,-14235,-51.9253
,Peru,2020-06-25 15:33:52,268602.0,8761.0,151225,-9.19,-75.0152
,Colombia,2020-06-25 15:33:52,80784.0,2786.0,33408,4.5709,-74.2973
,Japan,2020-06-25 15:33:52,18161.0,971.0,16142,36.204824,138.252924
,Ukraine,2020-06-25 15:33:52,41975.0,1097.0,18927,48.3794,31.1656
,India,2020-06-25 15:33:52,490401.0,15301.0,285637,20.593684,78.96288
,Pakistan,2020-06-25 15:33:52,195745.0,3962.0,84168,30.3753,69.3451
,Afghanistan,2020-06-25 15:33:52,30451.0,683.0,10306,33.93911,67.709953
,Albania,2020-06-25 15:33:52,2269.0,51.0,1298,41.1533,20.1683
,Algeria,2020-06-25 15:33:52,12445.0,878.0,8920,28.0339,1.6596
,Andorra,2020-06-25 15:33:52,855.0,52.0,797,42.5063,1.5218
,Angola,2020-06-25 15:33:52,212.0,10.0,81,-11.2027,17.8739
,Antigua and Barbuda,2020-06-25 15:33:52,65.0,3.0,22,17.0608,-61.7964
,Argentina,2020-06-25 15:33:52,52457.0,1167.0,18416,-38.4161,-63.6167
,Armenia,2020-06-25 15:33:52,23247.0,410.0,12149,40.0691,45.0382
,Azerbaijan,2020-06-25 15:33:52,15369.0,187.0,8364,40.1431,47.5769
,Bahamas,2020-06-25 15:33:52,104.0,11.0,84,25.025885,-78.035889
,Bahrain,2020-06-25 15:33:52,24081.0,71.0,18501,26.0275,50.55
,Bangladesh,2020-06-25 15:33:52,130474.0,1661.0,53133,23685,90.3563
,Barbados,2020-06-25 15:33:52,97.0,7.0,85,13.1939,-59.5432
,Belarus,2020-06-25 15:33:52,60713.0,373.0,42689,53.7098,27.9534
,Belgium,2020-06-25 15:33:52,61106.0,9731.0,16918,50.8333,4.469936
,Belize,2020-06-25 15:33:52,23.0,2.0,17,17.1899,-88.4976
,Benin,2020-06-25 15:33:52,1053.0,14.0,292,9.3077,2.3158
,Bhutan,2020-06-25 15:33:52,70.0,0.0,38,27.5142,90.4336
,Bolivia,2020-06-25 15:33:52,28503.0,913.0,7338,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-25 15:33:52,3935.0,178.0,2338,43.9159,17.6791
,Botswana,2020-06-25 15:33:52,92.0,1.0,25,-22.3285,24.6849
,Brunei,2020-06-25 15:33:52,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-06-25 15:33:52,4408.0,211.0,2370,42.7339,25.4858
,Burkina Faso,2020-06-25 15:33:52,941.0,53.0,830,12.2383,-1.5616
,Burma,2020-06-25 15:33:52,293.0,6.0,211,21.9162,95956
,Burundi,2020-06-25 15:33:52,144.0,1.0,93,-3.3731,29.9189
,Cabo Verde,2020-06-25 15:33:52,1027.0,9.0,562,16.5388,-23.0418
,Cambodia,2020-06-25 15:33:52,130.0,0.0,127,11.55,104.9167
,Cameroon,2020-06-25 15:33:52,12592.0,313.0,10100,3.8480000000000003,11.5021
,Central African Republic,2020-06-25 15:33:52,3244.0,40.0,607,6.6111,20.9394
,Chad,2020-06-25 15:33:52,865.0,74.0,778,15.4542,18.7322
,Comoros,2020-06-25 15:33:52,272.0,7.0,161,-11.6455,43.3333
,Congo (Brazzaville),2020-06-25 15:33:52,1087.0,37.0,456,-228,15.8277
,Congo (Kinshasa),2020-06-25 15:33:52,6552.0,149.0,900,-4.0383,21.7587
,Costa Rica,2020-06-25 15:33:52,2684.0,12.0,1227,9.7489,-83.7534
,Cote d'Ivoire,2020-06-25 15:33:52,8334.0,60.0,3487,7.54,-5.5471
,Croatia,2020-06-25 15:33:52,2539.0,107.0,2150,45.1,15.2
,Cuba,2020-06-25 15:33:52,2325.0,85.0,2180,21.521757,-77.78116700000002
,Cyprus,2020-06-25 15:33:52,992.0,19.0,824,35.1264,33.4299
,Czechia,2020-06-25 15:33:52,10870.0,345.0,7649,49.8175,15.472999999999999
,Diamond Princess,2020-06-25 15:33:52,712.0,13.0,651,,
,Djibouti,2020-06-25 15:33:52,4643.0,52.0,4348,11.8251,42.5903
,Dominica,2020-06-25 15:33:52,18.0,0.0,18,15415,-61371
,Dominican Republic,2020-06-25 15:33:52,29764.0,712.0,16357,18.7357,-70.1627
,Ecuador,2020-06-25 15:33:52,53156.0,4343.0,26097,-1.8312,-78.1834
,Egypt,2020-06-25 15:33:52,61130.0,2533.0,16338,26.820553000000004,30.802497999999996
,El Salvador,2020-06-25 15:33:52,5517.0,133.0,3291,13.7942,-88.8965
,Equatorial Guinea,2020-06-25 15:33:52,2001.0,32.0,515,1.6508,10.2679
,Eritrea,2020-06-25 15:33:52,144.0,0.0,39,15.1794,39.7823
,Estonia,2020-06-25 15:33:52,1986.0,69.0,1797,58.5953,25.0136
,Eswatini,2020-06-25 15:33:52,706.0,8.0,347,-26.5225,31.4659
,Ethiopia,2020-06-25 15:33:52,5425.0,89.0,1688,9145,40.4897
,Fiji,2020-06-25 15:33:52,18.0,0.0,18,-17.7134,178065
,Gabon,2020-06-25 15:33:52,5087.0,40.0,2270,-0.8037,11.6094
,Gambia,2020-06-25 15:33:52,43.0,2.0,26,13.4432,-15.3101
,Georgia,2020-06-25 15:33:52,919.0,14.0,780,42.3154,43.3569
,Ghana,2020-06-25 15:33:52,15473.0,95.0,11431,7.9465,-1.0232
,Greece,2020-06-25 15:33:52,3343.0,191.0,1374,39.0742,21.8243
,Grenada,2020-06-25 15:33:52,23.0,0.0,23,12.1165,-61.678999999999995
,Guatemala,2020-06-25 15:33:52,15619.0,623.0,2949,15.7835,-90.2308
,Guinea,2020-06-25 15:33:52,5174.0,29.0,3861,9.9456,-9.6966
,Guinea-Bissau,2020-06-25 15:33:52,1556.0,19.0,191,11.8037,-15.1804
,Guyana,2020-06-25 15:33:52,215.0,12.0,108,4.860416000000002,-58.93018000000001
,Haiti,2020-06-25 15:33:52,5543.0,96.0,512,18.9712,-72.2852
,Holy See,2020-06-25 15:33:52,12.0,0.0,12,41.9029,12.4534
,Honduras,2020-06-25 15:33:52,15366.0,426.0,1600,15.2,-86.2419
,Hungary,2020-06-25 15:33:52,4127.0,578.0,2663,47.1625,19.5033
,Indonesia,2020-06-25 15:33:52,51427.0,2683.0,21333,-0.7893,113.9213
,Iran,2020-06-25 15:33:52,217724.0,10239.0,177852,32.427908,53.68804599999999
,Iraq,2020-06-25 15:33:52,41193.0,1559.0,18859,33.223191,43.679291
,Israel,2020-06-25 15:33:52,22638.0,313.0,16589,31.046051000000002,34.851612
,Jamaica,2020-06-25 15:33:52,684.0,10.0,526,18.1096,-77.2975
,Jordan,2020-06-25 15:33:52,1086.0,9.0,797,31.24,36.51
,Kazakhstan,2020-06-25 15:33:52,19750.0,140.0,12220,48.0196,66.9237
,Kenya,2020-06-25 15:33:52,5533.0,137.0,1905,-0.0236,37.9062
,"Korea, South",2020-06-25 15:33:52,12602.0,282.0,11172,35.90775700000001,127.766922
,Kosovo,2020-06-25 15:33:52,2169.0,37.0,1047,42.602636,20.902977
,Kuwait,2020-06-25 15:33:52,43703.0,341.0,33969,29.311659999999996,47.481766
,Kyrgyzstan,2020-06-25 15:33:52,4204.0,43.0,2162,41.20438,74.766098
,Laos,2020-06-25 15:33:52,19.0,0.0,19,19.856270000000002,102.495496
,Latvia,2020-06-25 15:33:52,1112.0,30.0,932,56.8796,24.6032
,Lebanon,2020-06-25 15:33:52,1697.0,33.0,1144,33.8547,35.8623
,Lesotho,2020-06-25 15:33:52,17.0,0.0,2,-29.609988,28.233608
,Liberia,2020-06-25 15:33:52,684.0,34.0,285,6.4280550000000005,-9.429499
,Libya,2020-06-25 15:33:52,698.0,18.0,140,26.3351,17.228331
,Liechtenstein,2020-06-25 15:33:52,82.0,1.0,81,47.14,9.55
,Lithuania,2020-06-25 15:33:52,1808.0,78.0,1501,55.1694,23.8813
,Luxembourg,2020-06-25 15:33:52,4151.0,110.0,3968,49.8153,6.1296
,MS Zaandam,2020-06-25 15:33:52,9.0,2.0,,,
,Madagascar,2020-06-25 15:33:52,1922.0,16.0,862,-18.766947000000002,46.869107
,Malawi,2020-06-25 15:33:52,960.0,12.0,260,-13.254307999999998,34.301525
,Malaysia,2020-06-25 15:33:52,8606.0,121.0,8294,4.210483999999999,101.97576600000001
,Maldives,2020-06-25 15:33:52,2277.0,8.0,1848,3.2028,73.2207
,Mali,2020-06-25 15:33:52,2039.0,113.0,1383,17.570692,-3.996166000000001
,Malta,2020-06-25 15:33:52,670.0,9.0,632,35.9375,14.3754
,Mauritania,2020-06-25 15:33:52,3739.0,119.0,1225,21.0079,-10.9408
,Mauritius,2020-06-25 15:33:52,341.0,10.0,326,-20.348404000000002,57.552152
,Moldova,2020-06-25 15:33:52,15776.0,515.0,8765,47.4116,28.3699
,Monaco,2020-06-25 15:33:52,102.0,4.0,95,43.7333,7.4167
,Mongolia,2020-06-25 15:33:52,219.0,0.0,170,46.8625,103.8467
,Montenegro,2020-06-25 15:33:52,439.0,9.0,315,42.708678000000006,19.37439
,Morocco,2020-06-25 15:33:52,11465.0,217.0,8560,31.7917,-7.0926
,Mozambique,2020-06-25 15:33:52,816.0,5.0,223,-18.665695,35.529562
,Namibia,2020-06-25 15:33:52,105.0,0.0,21,-22.9576,18.4904
,Nepal,2020-06-25 15:33:52,11755.0,27.0,2698,28.1667,84.25
,New Zealand,2020-06-25 15:33:52,1520.0,22.0,1484,-40.9006,174886
,Nicaragua,2020-06-25 15:33:52,2170.0,74.0,1238,12.865416,-85.207229
,Niger,2020-06-25 15:33:52,1059.0,67.0,919,17.607789,8.081666
,Nigeria,2020-06-25 15:33:52,22614.0,549.0,7822,9082,8.6753
,North Macedonia,2020-06-25 15:33:52,5758.0,268.0,2206,41.6086,21.7453
,Oman,2020-06-25 15:33:52,36034.0,153.0,19482,21.512583,55.92325500000001
,Panama,2020-06-25 15:33:52,29037.0,564.0,14800,8538,-80.7821
,Papua New Guinea,2020-06-25 15:33:52,11.0,0.0,8,-6.314993,143.95555
,Paraguay,2020-06-25 15:33:52,1569.0,13.0,976,-23.4425,-58.4438
,Philippines,2020-06-25 15:33:52,34073.0,1224.0,9182,12.879721,121.77401699999999
,Poland,2020-06-25 15:33:52,33395.0,1429.0,19218,51.9194,19.1451
,Portugal,2020-06-25 15:33:52,40866.0,1555.0,26633,39.3999,-8.2245
