Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-07-11 21:34:31,9553.0,107.0,7724,-25.0,133.0
,Austria,2020-07-11 21:34:31,18783.0,706.0,16864,47.5162,14.5501
,Canada,2020-07-11 21:34:31,109105.0,8818.0,72756,60.001000000000005,-95001
,China,2020-07-11 21:34:31,85067.0,4641.0,79865,30.5928,114.3055
,Denmark,2020-07-11 21:34:31,13147.0,609.0,12278,56.2639,9.5018
,Finland,2020-07-11 21:34:31,7291.0,329.0,6800,61.9241,25.7482
,France,2020-07-11 21:34:31,208015.0,30007.0,78513,46.2276,2.2137
,Germany,2020-07-11 21:34:31,199709.0,9070.0,184266,51.165690999999995,10.451526
,Iceland,2020-07-11 21:34:31,1888.0,10.0,1860,64.9631,-19.0208
,Ireland,2020-07-11 21:34:31,25611.0,1746.0,23364,53.1424,-7.6921
,Italy,2020-07-11 21:34:31,242827.0,34945.0,194579,41.8719,12.5674
,Netherlands,2020-07-11 21:34:31,51136.0,6156.0,193,52.3167,5.55
,Norway,2020-07-11 21:34:31,8976.0,252.0,8138,60472,8.4689
,Russia,2020-07-11 21:34:31,719449.0,11188.0,496594,61.523999999999994,105.3188
,Sweden,2020-07-11 21:34:31,74898.0,5526.0,,60.1282,18.6435
,Switzerland,2020-07-11 21:34:31,32817.0,1968.0,29500,46.8182,8.2275
,United Kingdom,2020-07-11 21:34:31,290502.0,44883.0,1378,55.0,-3.0
,US,2020-07-11 21:34:31,3239296.0,134712.0,995576,40.0,-100.0
,Spain,2020-07-11 21:34:31,253908.0,28403.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-07-11 21:34:31,289174.0,34191.0,225356,23.6345,-102.5528
,Chile,2020-07-11 21:34:31,312029.0,6881.0,281114,-35.6751,-71543
,Brazil,2020-07-11 21:34:31,1800827.0,70398.0,1236436,-14235,-51.9253
,Peru,2020-07-11 21:34:31,322710.0,11682.0,214152,-9.19,-75.0152
,Colombia,2020-07-11 21:34:31,140776.0,5202.0,58800,4.5709,-74.2973
,Japan,2020-07-11 21:34:31,21430.0,982.0,17494,36.204824,138.252924
,Ukraine,2020-07-11 21:34:31,53941.0,1389.0,26513,48.3794,31.1656
,India,2020-07-11 21:34:31,820916.0,22123.0,515386,20.593684,78.96288
,Pakistan,2020-07-11 21:34:31,246351.0,5123.0,153134,30.3753,69.3451
,Afghanistan,2020-07-11 21:34:31,34366.0,994.0,21135,33.93911,67.709953
,Albania,2020-07-11 21:34:31,3371.0,89.0,1881,41.1533,20.1683
