Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-30 11:32:49,7195.0,103.0,6614.0,-25.0,133.0
,Austria,2020-05-30 11:32:49,16731.0,668.0,15593.0,47.5162,14.5501
,Canada,2020-05-30 11:32:49,91681.0,7159.0,48517.0,60.001000000000005,-95001
,China,2020-05-30 11:32:49,84130.0,4638.0,79387.0,30.5928,114.3055
,Denmark,2020-05-30 11:32:49,11833.0,571.0,10525.0,56.2639,9.5018
,Finland,2020-05-30 11:32:49,6859.0,320.0,5500.0,61.9241,25.7482
,France,2020-05-30 11:32:49,188752.0,28774.0,68386.0,46.2276,2.2137
,Germany,2020-05-30 11:32:49,183302.0,8539.0,165230.0,51.165690999999995,10.451526
,Iceland,2020-05-30 11:32:49,1806.0,10.0,1794.0,64.9631,-19.0208
,Ireland,2020-05-30 11:32:49,24929.0,1651.0,22089.0,53.1424,-7.6921
,Italy,2020-05-30 11:32:49,232664.0,33340.0,155633.0,41.8719,12.5674
,Netherlands,2020-05-30 11:32:49,46460.0,5970.0,178.0,52.3167,5.55
,Norway,2020-05-30 11:32:49,8437.0,236.0,7727.0,60472,8.4689
,Russia,2020-05-30 11:32:49,405843.0,4693.0,171883.0,61.523999999999994,105.3188
,Sweden,2020-05-30 11:32:49,37113.0,4395.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-30 11:32:49,30862.0,1920.0,28400.0,46.8182,8.2275
,United Kingdom,2020-05-30 11:32:49,274220.0,38458.0,1187.0,55.0,-3.0
,US,2020-05-30 11:32:49,1770384.0,103781.0,416461.0,40.0,-100.0
,Spain,2020-05-30 11:32:49,239228.0,27125.0,150376.0,40.463667,-3.7492199999999998
,Mexico,2020-05-30 11:32:49,87512.0,9779.0,61247.0,23.6345,-102.5528
,Chile,2020-05-30 11:32:49,94858.0,997.0,40431.0,-35.6751,-71543
,Brazil,2020-05-30 11:32:49,498440.0,28834.0,200892.0,-14235,-51.9253
,Peru,2020-05-30 11:32:49,155671.0,4371.0,66447.0,-9.19,-75.0152
,Colombia,2020-05-30 11:32:49,27219.0,916.0,7032.0,4.5709,-74.2973
,Japan,2020-05-30 11:32:49,16725.0,894.0,14269.0,36.204824,138.252924
,Afghanistan,2020-05-30 11:32:49,15205.0,257.0,1328.0,33.93911,67.709953
,Albania,2020-05-30 11:32:49,1136.0,33.0,872.0,41.1533,20.1683
,Algeria,2020-05-30 11:32:49,9267.0,646.0,5549.0,28.0339,1.6596
,Andorra,2020-05-30 11:32:49,764.0,51.0,692.0,42.5063,1.5218
,Angola,2020-05-30 11:32:49,84.0,4.0,18.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-30 11:32:49,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-30 11:32:49,16214.0,528.0,4788.0,-38.4161,-63.6167
,Armenia,2020-05-30 11:32:49,9282.0,131.0,3386.0,40.0691,45.0382
,Azerbaijan,2020-05-30 11:32:49,5246.0,61.0,3327.0,40.1431,47.5769
,Bahamas,2020-05-30 11:32:49,102.0,11.0,48.0,25.025885,-78.035889
,Bahrain,2020-05-30 11:32:49,11288.0,18.0,6673.0,26.0275,50.55
,Bangladesh,2020-05-30 11:32:49,47153.0,650.0,9781.0,23685,90.3563
,Barbados,2020-05-30 11:32:49,92.0,7.0,76.0,13.1939,-59.5432
,Belarus,2020-05-30 11:32:49,41658.0,229.0,17964.0,53.7098,27.9534
,Belgium,2020-05-30 11:32:49,58381.0,9467.0,15887.0,50.8333,4.469936
,Belize,2020-05-30 11:32:49,18.0,2.0,16.0,17.1899,-88.4976
,Benin,2020-05-30 11:32:49,224.0,3.0,136.0,9.3077,2.3158
,Bhutan,2020-05-30 11:32:49,43.0,0.0,6.0,27.5142,90.4336
,Bolivia,2020-05-30 11:32:49,9592.0,310.0,889.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-30 11:32:49,2510.0,153.0,1862.0,43.9159,17.6791
,Botswana,2020-05-30 11:32:49,35.0,1.0,20.0,-22.3285,24.6849
,Brunei,2020-05-30 11:32:49,141.0,2.0,138.0,4.5353,114.7277
,Bulgaria,2020-05-30 11:32:49,2513.0,140.0,1074.0,42.7339,25.4858
,Burkina Faso,2020-05-30 11:32:49,847.0,53.0,720.0,12.2383,-1.5616
,Burma,2020-05-30 11:32:49,224.0,6.0,130.0,21.9162,95956
,Burundi,2020-05-30 11:32:49,63.0,1.0,33.0,-3.3731,29.9189
,Cabo Verde,2020-05-30 11:32:49,421.0,4.0,167.0,16.5388,-23.0418
,Cambodia,2020-05-30 11:32:49,125.0,0.0,123.0,11.55,104.9167
,Cameroon,2020-05-30 11:32:49,5904.0,191.0,3568.0,3848,11.5021
,Central African Republic,2020-05-30 11:32:49,962.0,1.0,23.0,6.6111,20.9394
,Chad,2020-05-30 11:32:49,759.0,65.0,470.0,15.4542,18.7322
,Comoros,2020-05-30 11:32:49,106.0,2.0,26.0,-11.6455,43.3333
,Congo (Brazzaville),2020-05-30 11:32:49,571.0,19.0,161.0,-228,15.8277
,Congo (Kinshasa),2020-05-30 11:32:49,3070.0,72.0,448.0,-4.0383,21.7587
,Costa Rica,2020-05-30 11:32:49,1047.0,10.0,658.0,9.7489,-83.7534
,Cote d'Ivoire,2020-05-30 11:32:49,2799.0,33.0,1385.0,7.54,-5.5471
,Croatia,2020-05-30 11:32:49,2246.0,103.0,2063.0,45.1,15.2
,Cuba,2020-05-30 11:32:49,2025.0,83.0,1795.0,21.521757,-77.78116700000002
,Cyprus,2020-05-30 11:32:49,944.0,17.0,790.0,35.1264,33.4299
,Czechia,2020-05-30 11:32:49,9233.0,319.0,6546.0,49.8175,15473
,Diamond Princess,2020-05-30 11:32:49,712.0,13.0,651.0,,
,Djibouti,2020-05-30 11:32:49,3194.0,22.0,1286.0,11.8251,42.5903
,Dominica,2020-05-30 11:32:49,16.0,0.0,16.0,15415,-61371
,Dominican Republic,2020-05-30 11:32:49,16908.0,498.0,9557.0,18.7357,-70.1627
,Ecuador,2020-05-30 11:32:49,38571.0,3334.0,19190.0,-1.8312,-78.1834
,Egypt,2020-05-30 11:32:49,23449.0,913.0,5693.0,26.820553000000004,30.802498
,El Salvador,2020-05-30 11:32:49,2517.0,46.0,1040.0,13.7942,-88.8965
,Equatorial Guinea,2020-05-30 11:32:49,1306.0,12.0,200.0,1.6508,10.2679
,Eritrea,2020-05-30 11:32:49,39.0,0.0,39.0,15.1794,39.7823
,Estonia,2020-05-30 11:32:49,1869.0,68.0,1624.0,58.5953,25.0136
,Eswatini,2020-05-30 11:32:49,283.0,2.0,168.0,-26.5225,31.4659
,Ethiopia,2020-05-30 11:32:49,1063.0,8.0,208.0,9145,40.4897
,Fiji,2020-05-30 11:32:49,18.0,0.0,15.0,-17.7134,178065
,Gabon,2020-05-30 11:32:49,2655.0,17.0,722.0,-0.8037,11.6094
,Gambia,2020-05-30 11:32:49,25.0,1.0,20.0,13.4432,-15.3101
,Georgia,2020-05-30 11:32:49,783.0,12.0,605.0,42.3154,43.3569
,Ghana,2020-05-30 11:32:49,7881.0,36.0,2841.0,7.9465,-1.0232
,Greece,2020-05-30 11:32:49,2915.0,175.0,1374.0,39.0742,21.8243
,Grenada,2020-05-30 11:32:49,23.0,0.0,18.0,12.1165,-61679
,Guatemala,2020-05-30 11:32:49,4739.0,102.0,706.0,15.7835,-90.2308
,Guinea,2020-05-30 11:32:49,3706.0,23.0,2030.0,9.9456,-9.6966
,Guinea-Bissau,2020-05-30 11:32:49,1256.0,8.0,42.0,11.8037,-15.1804
,Guyana,2020-05-30 11:32:49,152.0,12.0,67.0,4.860416000000002,-58.93018000000001
,Haiti,2020-05-30 11:32:49,1865.0,41.0,24.0,18.9712,-72.2852
,Holy See,2020-05-30 11:32:49,12.0,0.0,2.0,41.9029,12.4534
