Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-29 16:33:59,7834.0,104.0,7037,-25.0,133.0
,Austria,2020-06-29 16:33:59,17766.0,705.0,16478,47.5162,14.5501
,Canada,2020-06-29 16:33:59,105920.0,8646.0,68896,60.001000000000005,-95001
,China,2020-06-29 16:33:59,84782.0,4641.0,79622,30.5928,114.3055
,Denmark,2020-06-29 16:33:59,12968.0,605.0,11849,56.2639,9.5018
,Finland,2020-06-29 16:33:59,7214.0,328.0,6600,61.9241,25.7482
,France,2020-06-29 16:33:59,201522.0,29816.0,76124,46.2276,2.2137
,Germany,2020-06-29 16:33:59,195418.0,8982.0,177874,51.165690999999995,10.451526
,Iceland,2020-06-29 16:33:59,1842.0,10.0,1819,64.9631,-19.0208
,Ireland,2020-06-29 16:33:59,25462.0,1735.0,23364,53.1424,-7.6921
,Italy,2020-06-29 16:33:59,240578.0,34767.0,190248,41.8719,12.5674
,Netherlands,2020-06-29 16:33:59,50483.0,6132.0,186,52.3167,5.55
,Norway,2020-06-29 16:33:59,8879.0,250.0,8138,60472,8.4689
,Russia,2020-06-29 16:33:59,646929.0,9306.0,411973,61.523999999999994,105.3188
,Sweden,2020-06-29 16:33:59,68451.0,5333.0,,60.1282,18.6435
,Switzerland,2020-06-29 16:33:59,31714.0,1963.0,29100,46.8182,8.2275
,United Kingdom,2020-06-29 16:33:59,314159.0,43815.0,1368,55.0,-3.0
,US,2020-06-29 16:33:59,2606211.0,126360.0,705203,40.0,-100.0
,Spain,2020-06-29 16:33:59,249271.0,28355.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-29 16:33:59,220657.0,27121.0,170147,23.6345,-102.5528
,Chile,2020-06-29 16:33:59,279393.0,5688.0,241229,-35.6751,-71543
,Brazil,2020-06-29 16:33:59,1368195.0,58314.0,757811,-14235,-51.9253
,Peru,2020-06-29 16:33:59,282365.0,9504.0,171159,-9.19,-75.0152
,Colombia,2020-06-29 16:33:59,95269.0,3376.0,40021,4.5709,-74.2973
,Japan,2020-06-29 16:33:59,18615.0,972.0,16458,36.204824,138.252924
,Ukraine,2020-06-29 16:33:59,45254.0,1173.0,19792,48.3794,31.1656
,India,2020-06-29 16:33:59,566840.0,16893.0,334822,20.593684,78.96288
,Pakistan,2020-06-29 16:33:59,209337.0,4304.0,98503,30.3753,69.3451
,Afghanistan,2020-06-29 16:33:59,31517.0,746.0,14131,33.93911,67.709953
,Albania,2020-06-29 16:33:59,2535.0,62.0,1459,41.1533,20.1683
,Algeria,2020-06-29 16:33:59,13571.0,905.0,9674,28.0339,1.6596
,Andorra,2020-06-29 16:33:59,855.0,52.0,799,42.5063,1.5218
,Angola,2020-06-29 16:33:59,276.0,11.0,93,-11.2027,17.8739
,Antigua and Barbuda,2020-06-29 16:33:59,69.0,3.0,22,17.0608,-61.7964
,Argentina,2020-06-29 16:33:59,62268.0,1283.0,22028,-38.4161,-63.6167
,Armenia,2020-06-29 16:33:59,25542.0,443.0,14048,40.0691,45.0382
,Azerbaijan,2020-06-29 16:33:59,17524.0,213.0,9715,40.1431,47.5769
,Bahamas,2020-06-29 16:33:59,104.0,11.0,87,25.025885,-78.035889
,Bahrain,2020-06-29 16:33:59,26239.0,86.0,20928,26.0275,50.55
,Bangladesh,2020-06-29 16:33:59,145483.0,1847.0,59624,23685,90.3563
,Barbados,2020-06-29 16:33:59,97.0,7.0,90,13.1939,-59.5432
,Belarus,2020-06-29 16:33:59,62118.0,392.0,46054,53.7098,27.9534
,Belgium,2020-06-29 16:33:59,61427.0,9747.0,16984,50.8333,4.469936
,Belize,2020-06-29 16:33:59,24.0,2.0,18,17.1899,-88.4976
,Benin,2020-06-29 16:33:59,1199.0,21.0,333,9.3077,2.3158
,Bhutan,2020-06-29 16:33:59,77.0,0.0,44,27.5142,90.4336
,Bolivia,2020-06-29 16:33:59,32125.0,1071.0,8928,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-29 16:33:59,4453.0,186.0,2402,43.9159,17.6791
,Botswana,2020-06-29 16:33:59,175.0,1.0,25,-22.3285,24.6849
,Brunei,2020-06-29 16:33:59,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-06-29 16:33:59,4831.0,223.0,2582,42.7339,25.4858
,Burkina Faso,2020-06-29 16:33:59,962.0,53.0,838,12.2383,-1.5616
,Burma,2020-06-29 16:33:59,299.0,6.0,222,21.9162,95956
,Burundi,2020-06-29 16:33:59,170.0,1.0,115,-3.3731,29.9189
,Cabo Verde,2020-06-29 16:33:59,1226.0,14.0,608,16.5388,-23.0418
,Cambodia,2020-06-29 16:33:59,141.0,0.0,130,11.55,104.9167
,Cameroon,2020-06-29 16:33:59,12592.0,313.0,10100,3.8480000000000003,11.5021
,Central African Republic,2020-06-29 16:33:59,3613.0,47.0,773,6.6111,20.9394
