Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-08-05 21:34:51,19444.0,247.0,10941,-25.0,133.0
,Austria,2020-08-05 21:34:51,21566.0,719.0,19464,47.5162,14.5501
,Canada,2020-08-05 21:34:51,119892.0,9008.0,104225,60.001000000000005,-95001
,China,2020-08-05 21:34:51,88291.0,4677.0,81407,30.5928,114.3055
,Denmark,2020-08-05 21:34:51,14440.0,616.0,12958,56.2639,9.5018
,Finland,2020-08-05 21:34:51,7512.0,331.0,6980,61.9241,25.7482
,France,2020-08-05 21:34:51,228576.0,30297.0,81764,46.2276,2.2137
,Germany,2020-08-05 21:34:51,214113.0,9179.0,194568,51.165690999999995,10.451526
,Iceland,2020-08-05 21:34:51,1926.0,10.0,1825,64.9631,-19.0208
,Ireland,2020-08-05 21:34:51,26303.0,1763.0,23364,53.1424,-7.6921
,Italy,2020-08-05 21:34:51,248803.0,35181.0,200976,41.8719,12.5674
,Netherlands,2020-08-05 21:34:51,56750.0,6173.0,207,52.3167,5.55
,Norway,2020-08-05 21:34:51,9388.0,256.0,8752,60472,8.4689
,Russia,2020-08-05 21:34:51,864948.0,14465.0,667769,61.523999999999994,105.3188
,Sweden,2020-08-05 21:34:51,81540.0,5760.0,,60.1282,18.6435
,Switzerland,2020-08-05 21:34:51,35927.0,1984.0,31600,46.8182,8.2275
,United Kingdom,2020-08-05 21:34:51,307258.0,46295.0,1445,55.0,-3.0
,US,2020-08-05 21:34:51,4811128.0,157690.0,1528979,40.0,-100.0
,Spain,2020-08-05 21:34:51,305767.0,28499.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-08-05 21:34:51,449961.0,48869.0,357444,23.6345,-102.5528
,Chile,2020-08-05 21:34:51,364723.0,9792.0,338291,-35.6751,-71543
,Brazil,2020-08-05 21:34:51,2801921.0,95819.0,2157553,-14235,-51.9253
,Peru,2020-08-05 21:34:51,439890.0,20007.0,302457,-9.19,-75.0152
,Colombia,2020-08-05 21:34:51,334979.0,11315.0,180258,4.5709,-74.2973
,Japan,2020-08-05 21:34:51,42663.0,1028.0,28020,36.204824,138.252924
,Ukraine,2020-08-05 21:34:51,77169.0,1813.0,42784,48.3794,31.1656
,India,2020-08-05 21:34:51,1908254.0,39795.0,1282215,20.593684,78.96288
,Pakistan,2020-08-05 21:34:51,281136.0,6014.0,254286,30.3753,69.3451
,Afghanistan,2020-08-05 21:34:51,36829.0,1294.0,25742,33.93911,67.709953
,Albania,2020-08-05 21:34:51,5889.0,182.0,3123,41.1533,20.1683
,Algeria,2020-08-05 21:34:51,33055.0,1261.0,22802,28.0339,1.6596
,Andorra,2020-08-05 21:34:51,939.0,52.0,825,42.5063,1.5218
,Angola,2020-08-05 21:34:51,1395.0,62.0,506,-11.2027,17.8739
,Antigua and Barbuda,2020-08-05 21:34:51,92.0,3.0,75,17.0608,-61.7964
,Argentina,2020-08-05 21:34:51,213535.0,4009.0,96948,-38.4161,-63.6167
,Armenia,2020-08-05 21:34:51,39586.0,770.0,30850,40.0691,45.0382
,Azerbaijan,2020-08-05 21:34:51,33103.0,476.0,28840,40.1431,47.5769
,Bahamas,2020-08-05 21:34:51,715.0,14.0,91,25.025885,-78.035889
,Bahrain,2020-08-05 21:34:51,42132.0,153.0,39335,26.0275,50.55
,Bangladesh,2020-08-05 21:34:51,246674.0,3267.0,141750,23685,90.3563
,Barbados,2020-08-05 21:34:51,133.0,7.0,100,13.1939,-59.5432
,Belarus,2020-08-05 21:34:51,68376.0,577.0,63425,53.7098,27.9534
,Belgium,2020-08-05 21:34:51,70648.0,9852.0,17639,50.8333,4.469936
,Belize,2020-08-05 21:34:51,72.0,2.0,31,17.1899,-88.4976
,Benin,2020-08-05 21:34:51,1914.0,38.0,1600,9.3077,2.3158
,Bhutan,2020-08-05 21:34:51,105.0,0.0,93,27.5142,90.4336
,Bolivia,2020-08-05 21:34:51,83361.0,3320.0,25390,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-08-05 21:34:51,13138.0,379.0,6839,43.9159,17.6791
,Botswana,2020-08-05 21:34:51,804.0,2.0,63,-22.3285,24.6849
,Brunei,2020-08-05 21:34:51,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-08-05 21:34:51,12414.0,415.0,6964,42.7339,25.4858
,Burkina Faso,2020-08-05 21:34:51,1153.0,54.0,947,12.2383,-1.5616
,Burma,2020-08-05 21:34:51,357.0,6.0,305,21.9162,95956
,Burundi,2020-08-05 21:34:51,395.0,1.0,304,-3.3731,29.9189
,Cabo Verde,2020-08-05 21:34:51,2689.0,27.0,1955,16.5388,-23.0418
