Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-04-22 08:31:26,6547,67,4124,-25.0,133.0
,Austria,2020-04-22 08:31:26,14940,510,11694,47.5162,14.5501
,Canada,2020-04-22 08:31:26,41650,2081,14490,60.001000000000005,-95001
,China,2020-04-22 08:31:26,83876,4636,77911,30.5928,114.3055
,Denmark,2020-04-22 08:31:26,8271,384,5276,56.0,10.0
,Finland,2020-04-22 08:31:26,4129,149,2000,61.9241,25.7482
,France,2020-04-22 08:31:26,157135,21373,41331,46.2276,2.2137
,Germany,2020-04-22 08:31:26,150648,5315,103300,51.1657,10.4515
,Iceland,2020-04-22 08:31:26,1785,10,1462,64.9631,-19.0208
,Ireland,2020-04-22 08:31:26,16671,769,9233,53.1424,-7.6921
,Italy,2020-04-22 08:31:26,187327,25085,54543,41.8719,12.5674
,Netherlands,2020-04-22 08:31:26,35034,4069,101,52.3167,5.55
,Norway,2020-04-22 08:31:26,7338,187,32,60472,8.4689
,Russia,2020-04-22 08:31:26,62773,555,4891,61.523999999999994,105.3188
,Sweden,2020-04-22 08:31:26,16004,1937,550,60.1282,18.6435
,Switzerland,2020-04-22 08:31:26,28268,1509,19900,46.8182,8.2275
,United Kingdom,2020-04-22 08:31:26,134639,18151,691,55.0,-3.0
,US,2020-04-22 08:31:26,842624,46785,76614,40.0,-100.0
,Afghanistan,2020-04-22 08:31:26,1176,40,166,33.93911,67.709953
,Albania,2020-04-22 08:31:26,634,27,356,41.1533,20.1683
,Algeria,2020-04-22 08:31:26,2910,402,1204,28.0339,1.6596
,Andorra,2020-04-22 08:31:26,723,37,309,42.5063,1.5218
,Angola,2020-04-22 08:31:26,25,2,6,-11.2027,17.8739
,Antigua and Barbuda,2020-04-22 08:31:26,24,3,10,17.0608,-61.7964
,Argentina,2020-04-22 08:31:26,3288,159,872,-38.4161,-63.6167
,Armenia,2020-04-22 08:31:26,1523,24,659,40.0691,45.0382
,Azerbaijan,2020-04-22 08:31:26,1518,20,907,40.1431,47.5769
,Bahamas,2020-04-22 08:31:26,65,9,12,25.025885,-78.035889
,Bahrain,2020-04-22 08:31:26,2027,7,1026,26.0275,50.55
,Bangladesh,2020-04-22 08:31:26,3772,120,92,23685,90.3563
,Barbados,2020-04-22 08:31:26,76,6,27,13.1939,-59.5432
,Belarus,2020-04-22 08:31:26,7281,58,769,53.7098,27.9534
,Belgium,2020-04-22 08:31:26,41889,6262,9433,50.8333,4.469936
,Belize,2020-04-22 08:31:26,18,2,5,17.1899,-88.4976
,Benin,2020-04-22 08:31:26,54,1,27,9.3077,2.3158
,Bhutan,2020-04-22 08:31:26,7,0,3,27.5142,90.4336
,Bolivia,2020-04-22 08:31:26,672,40,44,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-04-22 08:31:26,1368,53,460,43.9159,17.6791
,Botswana,2020-04-22 08:31:26,22,1,0,-22.3285,24.6849
,Brazil,2020-04-22 08:31:26,46182,2924,25318,-14235,-51.9253
,Brunei,2020-04-22 08:31:26,138,1,117,4.5353,114.7277
,Bulgaria,2020-04-22 08:31:26,1081,50,190,42.7339,25.4858
,Burkina Faso,2020-04-22 08:31:26,609,39,389,12.2383,-1.5616
,Burma,2020-04-22 08:31:26,127,5,9,21.9162,95956
,Burundi,2020-04-22 08:31:26,11,1,4,-3.3731,29.9189
,Cabo Verde,2020-04-22 08:31:26,73,1,1,16.5388,-23.0418
,Cambodia,2020-04-22 08:31:26,122,0,110,11.55,104.9167
,Cameroon,2020-04-22 08:31:26,1163,43,397,3848,11.5021
,Central African Republic,2020-04-22 08:31:26,14,0,10,6.6111,20.9394
,Chad,2020-04-22 08:31:26,33,0,8,15.4542,18.7322
,Chile,2020-04-22 08:31:26,11296,160,5386,-35.6751,-71543
,Colombia,2020-04-22 08:31:26,4356,206,870,4.5709,-74.2973
,Congo (Brazzaville),2020-04-22 08:31:26,186,6,16,-4.2634,15.2832
,Congo (Kinshasa),2020-04-22 08:31:26,359,25,45,-4.322447,15.307045
,Costa Rica,2020-04-22 08:31:26,681,6,180,9.7489,-83.7534
,Cote d'Ivoire,2020-04-22 08:31:26,952,14,310,7.54,-5.5471
,Croatia,2020-04-22 08:31:26,1950,48,869,45.1,15.2
,Cuba,2020-04-22 08:31:26,1189,40,341,21.521757,-77.78116700000002
,Cyprus,2020-04-22 08:31:26,790,13,98,35.1264,33.4299
,Czechia,2020-04-22 08:31:26,7136,210,2002,49.8175,15473
,Diamond Princess,2020-04-22 08:31:26,712,13,645,,
,Djibouti,2020-04-22 08:31:26,974,2,183,11.8251,42.5903
,Dominica,2020-04-22 08:31:26,16,0,9,15415,-61371
,Dominican Republic,2020-04-22 08:31:26,5300,260,581,18.7357,-70.1627
,Ecuador,2020-04-22 08:31:26,10850,537,1262,-1.8312,-78.1834
,Egypt,2020-04-22 08:31:26,3659,276,935,26.820553000000004,30.802498
,El Salvador,2020-04-22 08:31:26,250,8,67,13.7942,-88.8965
,Equatorial Guinea,2020-04-22 08:31:26,84,1,7,1.6508,10.2679
,Eritrea,2020-04-22 08:31:26,39,0,6,15.1794,39.7823
,Estonia,2020-04-22 08:31:26,1559,44,184,58.5953,25.0136
,Eswatini,2020-04-22 08:31:26,31,1,8,-26.5225,31.4659
,Ethiopia,2020-04-22 08:31:26,116,3,21,9145,40.4897
,Fiji,2020-04-22 08:31:26,18,0,8,-17.7134,178065
,Gabon,2020-04-22 08:31:26,166,1,24,-0.8037,11.6094
,Gambia,2020-04-22 08:31:26,10,1,2,13.4432,-15.3101
,Georgia,2020-04-22 08:31:26,420,5,107,42.3154,43.3569
,Ghana,2020-04-22 08:31:26,1154,9,99,7.9465,-1.0232
,Greece,2020-04-22 08:31:26,2408,121,577,39.0742,21.8243
,Grenada,2020-04-22 08:31:26,15,0,6,12.1165,-61679
,Guatemala,2020-04-22 08:31:26,342,10,25,15.7835,-90.2308
,Guinea,2020-04-22 08:31:26,761,6,164,9.9456,-9.6966
,Guinea-Bissau,2020-04-22 08:31:26,50,0,3,11.8037,-15.1804
,Guyana,2020-04-22 08:31:26,67,7,9,4.860416000000002,-58.93018000000001
