Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-07-06 16:34:00,8755.0,106.0,7455,-25.0,133.0
,Austria,2020-07-06 16:34:00,18421.0,706.0,16686,47.5162,14.5501
,Canada,2020-07-06 16:34:00,107884.0,8761.0,71288,60.001000000000005,-95001
,China,2020-07-06 16:34:00,84910.0,4641.0,79738,30.5928,114.3055
,Denmark,2020-07-06 16:34:00,13089.0,609.0,12184,56.2639,9.5018
,Finland,2020-07-06 16:34:00,7262.0,329.0,6700,61.9241,25.7482
,France,2020-07-06 16:34:00,206072.0,29936.0,77780,46.2276,2.2137
,Germany,2020-07-06 16:34:00,198284.0,9031.0,182616,51.165690999999995,10.451526
,Iceland,2020-07-06 16:34:00,1873.0,10.0,1847,64.9631,-19.0208
,Ireland,2020-07-06 16:34:00,25531.0,1741.0,23364,53.1424,-7.6921
,Italy,2020-07-06 16:34:00,241956.0,34899.0,192815,41.8719,12.5674
,Netherlands,2020-07-06 16:34:00,50907.0,6151.0,187,52.3167,5.55
,Norway,2020-07-06 16:34:00,8941.0,251.0,8138,60472,8.4689
,Russia,2020-07-06 16:34:00,693215.0,10478.0,463103,61.523999999999994,105.3188
,Sweden,2020-07-06 16:34:00,73344.0,5447.0,,60.1282,18.6435
,Switzerland,2020-07-06 16:34:00,32369.0,1966.0,29300,46.8182,8.2275
,United Kingdom,2020-07-06 16:34:00,287872.0,44476.0,1375,55.0,-3.0
,US,2020-07-06 16:34:00,2953423.0,130546.0,924148,40.0,-100.0
,Spain,2020-07-06 16:34:00,252130.0,28392.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-07-06 16:34:00,261750.0,31119.0,204826,23.6345,-102.5528
,Chile,2020-07-06 16:34:00,301019.0,6434.0,268251,-35.6751,-71543
,Brazil,2020-07-06 16:34:00,1623284.0,65487.0,1062542,-14235,-51.9253
,Peru,2020-07-06 16:34:00,305703.0,10772.0,197619,-9.19,-75.0152
,Colombia,2020-07-06 16:34:00,120431.0,4452.0,50366,4.5709,-74.2973
,Japan,2020-07-06 16:34:00,20054.0,980.0,17057,36.204824,138.252924
,Ukraine,2020-07-06 16:34:00,50622.0,1299.0,22970,48.3794,31.1656
,India,2020-07-06 16:34:00,719664.0,20159.0,439934,20.593684,78.96288
,Pakistan,2020-07-06 16:34:00,234509.0,4839.0,134957,30.3753,69.3451
,Afghanistan,2020-07-06 16:34:00,33384.0,920.0,20179,33.93911,67.709953
,Albania,2020-07-06 16:34:00,3038.0,81.0,1744,41.1533,20.1683
