Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-04 10:33:06,7251.0,102.0,6683.0,-25.0,133.0
,Austria,2020-06-04 10:33:06,16843.0,672.0,15742.0,47.5162,14.5501
,Canada,2020-06-04 10:33:06,95269.0,7717.0,52184.0,60.001000000000005,-95001
,China,2020-06-04 10:33:06,84171.0,4638.0,79416.0,30.5928,114.3055
,Denmark,2020-06-04 10:33:06,12011.0,582.0,10820.0,56.2639,9.5018
,Finland,2020-06-04 10:33:06,6941.0,322.0,5800.0,61.9241,25.7482
,France,2020-06-04 10:33:06,189569.0,29068.0,70094.0,46.2276,2.2137
,Germany,2020-06-04 10:33:06,184924.0,8642.0,168400.0,51.165690999999995,10.451526
,Iceland,2020-06-04 10:33:06,1806.0,10.0,1794.0,64.9631,-19.0208
,Ireland,2020-06-04 10:33:06,25142.0,1664.0,22698.0,53.1424,-7.6921
,Italy,2020-06-04 10:33:06,234013.0,33689.0,161895.0,41.8719,12.5674
,Netherlands,2020-06-04 10:33:06,47148.0,6009.0,181.0,52.3167,5.55
,Norway,2020-06-04 10:33:06,8504.0,238.0,8138.0,60472,8.4689
,Russia,2020-06-04 10:33:06,449256.0,5520.0,212237.0,61.523999999999994,105.3188
,Sweden,2020-06-04 10:33:06,41883.0,4562.0,0.0,60.1282,18.6435
,Switzerland,2020-06-04 10:33:06,30936.0,1921.0,28600.0,46.8182,8.2275
,United Kingdom,2020-06-04 10:33:06,283080.0,39987.0,1219.0,55.0,-3.0
,US,2020-06-04 10:33:06,1872660.0,108211.0,485002.0,40.0,-100.0
,Spain,2020-06-04 10:33:06,240660.0,27133.0,150376.0,40.463667,-3.7492199999999998
,Mexico,2020-06-04 10:33:06,105680.0,12545.0,74758.0,23.6345,-102.5528
,Chile,2020-06-04 10:33:06,118292.0,1356.0,21305.0,-35.6751,-71543
,Brazil,2020-06-04 10:33:06,614941.0,34021.0,254963.0,-14235,-51.9253
,Peru,2020-06-04 10:33:06,183198.0,5031.0,76228.0,-9.19,-75.0152
,Colombia,2020-06-04 10:33:06,35240.0,1142.0,12952.0,4.5709,-74.2973
,Japan,2020-06-04 10:33:06,16948.0,913.0,14785.0,36.204824,138.252924
,Ukraine,2020-06-04 10:33:06,26542.0,770.0,11815.0,48.3794,31.1656
,Afghanistan,2020-06-04 10:33:06,18969.0,309.0,1762.0,33.93911,67.709953
,Albania,2020-06-04 10:33:06,1212.0,33.0,910.0,41.1533,20.1683
,Algeria,2020-06-04 10:33:06,9831.0,681.0,6297.0,28.0339,1.6596
,Andorra,2020-06-04 10:33:06,852.0,51.0,738.0,42.5063,1.5218
,Angola,2020-06-04 10:33:06,86.0,4.0,18.0,-11.2027,17.8739
,Antigua and Barbuda,2020-06-04 10:33:06,26.0,3.0,20.0,17.0608,-61.7964
,Argentina,2020-06-04 10:33:06,20197.0,608.0,5993.0,-38.4161,-63.6167
,Armenia,2020-06-04 10:33:06,11817.0,183.0,3513.0,40.0691,45.0382
,Azerbaijan,2020-06-04 10:33:06,6522.0,78.0,3737.0,40.1431,47.5769
,Bahamas,2020-06-04 10:33:06,102.0,11.0,55.0,25.025885,-78.035889
,Bahrain,2020-06-04 10:33:06,13296.0,22.0,7728.0,26.0275,50.55
,Bangladesh,2020-06-04 10:33:06,60391.0,811.0,12804.0,23685,90.3563
,Barbados,2020-06-04 10:33:06,92.0,7.0,81.0,13.1939,-59.5432
,Belarus,2020-06-04 10:33:06,46868.0,259.0,22066.0,53.7098,27.9534
,Belgium,2020-06-04 10:33:06,58907.0,9566.0,16112.0,50.8333,4.469936
,Belize,2020-06-04 10:33:06,18.0,2.0,16.0,17.1899,-88.4976
,Benin,2020-06-04 10:33:06,261.0,3.0,151.0,9.3077,2.3158
,Bhutan,2020-06-04 10:33:06,48.0,0.0,11.0,27.5142,90.4336
,Bolivia,2020-06-04 10:33:06,12245.0,415.0,1658.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-04 10:33:06,2594.0,159.0,1951.0,43.9159,17.6791
,Botswana,2020-06-04 10:33:06,40.0,1.0,23.0,-22.3285,24.6849
,Brunei,2020-06-04 10:33:06,141.0,2.0,138.0,4.5353,114.7277
,Bulgaria,2020-06-04 10:33:06,2627.0,159.0,1390.0,42.7339,25.4858
,Burkina Faso,2020-06-04 10:33:06,885.0,53.0,760.0,12.2383,-1.5616
,Burma,2020-06-04 10:33:06,236.0,6.0,148.0,21.9162,95956
,Burundi,2020-06-04 10:33:06,63.0,1.0,33.0,-3.3731,29.9189
,Cabo Verde,2020-06-04 10:33:06,502.0,5.0,239.0,16.5388,-23.0418
,Cambodia,2020-06-04 10:33:06,125.0,0.0,123.0,11.55,104.9167
,Cameroon,2020-06-04 10:33:06,7392.0,205.0,4575.0,3848,11.5021
,Central African Republic,2020-06-04 10:33:06,1288.0,4.0,23.0,6.6111,20.9394
,Chad,2020-06-04 10:33:06,828.0,66.0,633.0,15.4542,18.7322
,Comoros,2020-06-04 10:33:06,132.0,2.0,55.0,-11.6455,43.3333
