Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-04-12 08:43:34,6351,61,1806,-25.0,133.0
,Austria,2020-04-12 08:43:34,13962,350,6987,47.5162,14.5501
,Canada,2020-04-12 08:43:34,24380,717,7172,60.001000000000005,-95001
,China,2020-04-12 08:43:34,83135,3343,77956,30.5928,114.3055
,Denmark,2020-04-12 08:43:34,6369,273,2291,56.0,10.0
,Finland,2020-04-12 08:43:34,2974,56,300,61.9241,25.7482
,France,2020-04-12 08:43:34,133672,14412,27469,46.2276,2.2137
,Germany,2020-04-12 08:43:34,127854,3022,64300,51.1657,10.4515
,Iceland,2020-04-12 08:43:34,1701,8,889,64.9631,-19.0208
,Ireland,2020-04-12 08:43:34,9655,334,25,53.1424,-7.6921
,Italy,2020-04-12 08:43:34,156363,19899,34211,41.8719,12.5674
,Netherlands,2020-04-12 08:43:34,25746,2747,295,52.3167,5.55
,Norway,2020-04-12 08:43:34,6525,128,32,60472,8.4689
,Russia,2020-04-12 08:43:34,18328,148,1470,61.523999999999994,105.3188
,Sweden,2020-04-12 08:43:34,10483,899,381,60.1282,18.6435
,Switzerland,2020-04-12 08:43:34,25415,1106,12700,46.8182,8.2275
,United Kingdom,2020-04-12 08:43:34,85208,10629,284,55.0,-3.0
,US,2020-04-12 08:43:34,557590,22109,41831,40.0,-100.0
,Afghanistan,2020-04-12 08:43:34,607,19,32,33.93911,67.709953
,Albania,2020-04-12 08:43:34,446,23,217,41.1533,20.1683
,Algeria,2020-04-12 08:43:34,1914,293,591,28.0339,1.6596
,Andorra,2020-04-12 08:43:34,638,29,128,42.5063,1.5218
,Angola,2020-04-12 08:43:34,19,2,4,-11.2027,17.8739
,Antigua and Barbuda,2020-04-12 08:43:34,21,2,0,17.0608,-61.7964
,Argentina,2020-04-12 08:43:34,2208,95,468,-38.4161,-63.6167
,Armenia,2020-04-12 08:43:34,1039,14,211,40.0691,45.0382
,Azerbaijan,2020-04-12 08:43:34,1098,11,250,40.1431,47.5769
,Bahamas,2020-04-12 08:43:34,47,8,6,25.025885,-78.035889
,Bahrain,2020-04-12 08:43:34,1136,6,558,26.0275,50.55
,Bangladesh,2020-04-12 08:43:34,621,34,39,23685,90.3563
,Barbados,2020-04-12 08:43:34,71,4,11,13.1939,-59.5432
,Belarus,2020-04-12 08:43:34,2578,26,203,53.7098,27.9534
,Belgium,2020-04-12 08:43:34,29647,3600,6463,50.8333,4.469936
,Belize,2020-04-12 08:43:34,14,2,0,17.1899,-88.4976
,Benin,2020-04-12 08:43:34,35,1,5,9.3077,2.3158
,Bhutan,2020-04-12 08:43:34,5,0,2,27.5142,90.4336
,Bolivia,2020-04-12 08:43:34,330,27,2,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-04-12 08:43:34,1018,39,206,43.9159,17.6791
,Botswana,2020-04-12 08:43:34,13,1,0,-22.3285,24.6849
,Brazil,2020-04-12 08:43:34,22318,1230,173,-14235,-51.9253
,Brunei,2020-04-12 08:43:34,136,1,106,4.5353,114.7277
,Bulgaria,2020-04-12 08:43:34,676,31,71,42.7339,25.4858
,Burkina Faso,2020-04-12 08:43:34,497,27,161,12.2383,-1.5616
,Burma,2020-04-12 08:43:34,41,4,2,21.9162,95956
,Burundi,2020-04-12 08:43:34,5,0,0,-3.3731,29.9189
,Cabo Verde,2020-04-12 08:43:34,8,1,1,16.5388,-23.0418
,Cambodia,2020-04-12 08:43:34,122,0,77,11.55,104.9167
,Cameroon,2020-04-12 08:43:34,820,12,98,3848,11.5021
,Central African Republic,2020-04-12 08:43:34,8,0,0,6.6111,20.9394
,Chad,2020-04-12 08:43:34,18,0,2,15.4542,18.7322
,Chile,2020-04-12 08:43:34,7213,80,2059,-35.6751,-71543
,Colombia,2020-04-12 08:43:34,2776,109,270,4.5709,-74.2973
,Congo (Brazzaville),2020-04-12 08:43:34,60,5,5,-4.2634,15.2832
,Congo (Kinshasa),2020-04-12 08:43:34,234,20,16,-4.322447,15.307045
