Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-05-16 10:32:15,7045.0,98.0,6367.0,-25.0,133.0
,Austria,2020-05-16 10:32:15,16242.0,629.0,14563.0,47.5162,14.5501
,Canada,2020-05-16 10:32:15,77206.0,5800.0,37832.0,60.001000000000005,-95001
,China,2020-05-16 10:32:15,84047.0,4638.0,79295.0,30.5928,114.3055
,Denmark,2020-05-16 10:32:15,11056.0,543.0,9305.0,56.0,10.0
,Finland,2020-05-16 10:32:15,6347.0,298.0,5000.0,61.9241,25.7482
,France,2020-05-16 10:32:15,179630.0,27532.0,60562.0,46.2276,2.2137
,Germany,2020-05-16 10:32:15,176244.0,7947.0,152600.0,51.165690999999995,10.451526
,Iceland,2020-05-16 10:32:15,1802.0,10.0,1786.0,64.9631,-19.0208
,Ireland,2020-05-16 10:32:15,24048.0,1533.0,19470.0,53.1424,-7.6921
,Italy,2020-05-16 10:32:15,224760.0,31763.0,122810.0,41.8719,12.5674
,Netherlands,2020-05-16 10:32:15,44070.0,5689.0,167.0,52.3167,5.55
,Norway,2020-05-16 10:32:15,8237.0,232.0,32.0,60472,8.4689
,Russia,2020-05-16 10:32:15,281752.0,2631.0,67373.0,61.523999999999994,105.3188
,Sweden,2020-05-16 10:32:15,29677.0,3674.0,4971.0,60.1282,18.6435
,Switzerland,2020-05-16 10:32:15,30587.0,1879.0,27400.0,46.8182,8.2275
,United Kingdom,2020-05-16 10:32:15,241461.0,34546.0,1058.0,55.0,-3.0
,US,2020-05-16 10:32:15,1467884.0,88754.0,268376.0,40.0,-100.0
,Spain,2020-05-16 10:32:15,230698.0,27563.0,146446.0,40.463667,-3.7492199999999998
,Afghanistan,2020-05-16 10:32:15,6402.0,168.0,745.0,33.93911,67.709953
,Albania,2020-05-16 10:32:15,946.0,31.0,715.0,41.1533,20.1683
,Algeria,2020-05-16 10:32:15,6821.0,542.0,3409.0,28.0339,1.6596
,Andorra,2020-05-16 10:32:15,761.0,51.0,615.0,42.5063,1.5218
,Angola,2020-05-16 10:32:15,48.0,2.0,17.0,-11.2027,17.8739
,Antigua and Barbuda,2020-05-16 10:32:15,25.0,3.0,19.0,17.0608,-61.7964
,Argentina,2020-05-16 10:32:15,7805.0,363.0,2534.0,-38.4161,-63.6167
,Armenia,2020-05-16 10:32:15,4472.0,60.0,1925.0,40.0691,45.0382
,Azerbaijan,2020-05-16 10:32:15,3138.0,36.0,1944.0,40.1431,47.5769
,Bahamas,2020-05-16 10:32:15,96.0,11.0,42.0,25.025885,-78.035889
,Bahrain,2020-05-16 10:32:15,6747.0,12.0,2762.0,26.0275,50.55
,Bangladesh,2020-05-16 10:32:15,22268.0,328.0,4373.0,23685,90.3563
,Barbados,2020-05-16 10:32:15,86.0,7.0,67.0,13.1939,-59.5432
,Belarus,2020-05-16 10:32:15,28681.0,160.0,9498.0,53.7098,27.9534
,Belgium,2020-05-16 10:32:15,55280.0,9052.0,14630.0,50.8333,4.469936
,Belize,2020-05-16 10:32:15,18.0,2.0,16.0,17.1899,-88.4976
,Benin,2020-05-16 10:32:15,339.0,2.0,83.0,9.3077,2.3158
,Bhutan,2020-05-16 10:32:15,21.0,0.0,5.0,27.5142,90.4336
,Bolivia,2020-05-16 10:32:15,3826.0,165.0,473.0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-05-16 10:32:15,2267.0,129.0,1355.0,43.9159,17.6791
,Botswana,2020-05-16 10:32:15,24.0,1.0,17.0,-22.3285,24.6849
,Brazil,2020-05-16 10:32:15,233511.0,15662.0,89672.0,-14235,-51.9253
,Brunei,2020-05-16 10:32:15,141.0,1.0,136.0,4.5353,114.7277
,Bulgaria,2020-05-16 10:32:15,2211.0,108.0,598.0,42.7339,25.4858
,Burkina Faso,2020-05-16 10:32:15,782.0,51.0,604.0,12.2383,-1.5616
,Burma,2020-05-16 10:32:15,182.0,6.0,96.0,21.9162,95956
,Burundi,2020-05-16 10:32:15,15.0,1.0,7.0,-3.3731,29.9189
,Cabo Verde,2020-05-16 10:32:15,328.0,3.0,84.0,16.5388,-23.0418
,Cambodia,2020-05-16 10:32:15,122.0,0.0,122.0,11.55,104.9167
,Cameroon,2020-05-16 10:32:15,3105.0,140.0,1567.0,3848,11.5021
,Central African Republic,2020-05-16 10:32:15,327.0,0.0,13.0,6.6111,20.9394
,Chad,2020-05-16 10:32:15,474.0,50.0,111.0,15.4542,18.7322
,Chile,2020-05-16 10:32:15,41428.0,421.0,18014.0,-35.6751,-71543
,Colombia,2020-05-16 10:32:15,14939.0,562.0,3587.0,4.5709,-74.2973
,Comoros,2020-05-16 10:32:15,11.0,1.0,3.0,-11.6455,43.3333
