Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-04-30 08:32:25,6765,93,5747,-25.0,133.0
,Austria,2020-04-30 08:32:25,15452,584,12907,47.5162,14.5501
,Canada,2020-04-30 08:32:25,54457,3310,21424,60.001000000000005,-95001
,China,2020-04-30 08:32:25,83956,4637,78523,30.5928,114.3055
,Denmark,2020-04-30 08:32:25,9356,452,6741,56.0,10.0
,Finland,2020-04-30 08:32:25,4995,211,3000,61.9241,25.7482
,France,2020-04-30 08:32:25,167299,24410,50380,46.2276,2.2137
,Germany,2020-04-30 08:32:25,163009,6623,126900,51.1657,10.4515
,Iceland,2020-04-30 08:32:25,1797,10,1670,64.9631,-19.0208
,Ireland,2020-04-30 08:32:25,20612,1232,13386,53.1424,-7.6921
,Italy,2020-04-30 08:32:25,205463,27967,75945,41.8719,12.5674
,Netherlands,2020-04-30 08:32:25,39512,4811,125,52.3167,5.55
,Norway,2020-04-30 08:32:25,7738,210,32,60472,8.4689
,Russia,2020-04-30 08:32:25,114431,1169,13220,61.523999999999994,105.3188
,Sweden,2020-04-30 08:32:25,21092,2586,1005,60.1282,18.6435
,Switzerland,2020-04-30 08:32:25,29586,1737,23400,46.8182,8.2275
,United Kingdom,2020-04-30 08:32:25,172481,26842,861,55.0,-3.0
,US,2020-04-30 08:32:25,1070032,63019,153947,40.0,-100.0
,Afghanistan,2020-04-30 08:32:25,2171,64,260,33.93911,67.709953
,Albania,2020-04-30 08:32:25,773,31,470,41.1533,20.1683
,Algeria,2020-04-30 08:32:25,4006,450,1779,28.0339,1.6596
,Andorra,2020-04-30 08:32:25,745,42,468,42.5063,1.5218
,Angola,2020-04-30 08:32:25,27,2,7,-11.2027,17.8739
,Antigua and Barbuda,2020-04-30 08:32:25,24,3,11,17.0608,-61.7964
,Argentina,2020-04-30 08:32:25,4428,218,1256,-38.4161,-63.6167
,Armenia,2020-04-30 08:32:25,2148,33,977,40.0691,45.0382
,Azerbaijan,2020-04-30 08:32:25,1804,24,1325,40.1431,47.5769
,Bahamas,2020-04-30 08:32:25,81,11,25,25.025885,-78.035889
,Bahrain,2020-04-30 08:32:25,3040,8,1500,26.0275,50.55
,Bangladesh,2020-04-30 08:32:25,7667,168,160,23685,90.3563
,Barbados,2020-04-30 08:32:25,81,7,39,13.1939,-59.5432
