Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-09 15:33:09,7276,102,6744,-25.0,133.0
,Austria,2020-06-09 15:33:09,17005,673,15910,47.5162,14.5501
,Canada,2020-06-09 15:33:09,98241,7970,56121,60.00100000000001,-95001
,China,2020-06-09 15:33:09,84198,4638,79452,30.5928,114.3055
,Denmark,2020-06-09 15:33:09,12216,593,11104,56.2639,9.5018
,Finland,2020-06-09 15:33:09,7040,324,5800,61.9241,25.7482
,France,2020-06-09 15:33:09,191523,29299,71626,46.2276,2.2137
,Germany,2020-06-09 15:33:09,186522,8749,170559,51.165691,10.451526
,Iceland,2020-06-09 15:33:09,1807,10,1794,64.9631,-19.0208
,Ireland,2020-06-09 15:33:09,25215,1691,22698,53.1424,-7.6921
,Italy,2020-06-09 15:33:09,235561,34043,168646,41.8719,12.5674
,Netherlands,2020-06-09 15:33:09,48293,6061,181,52.3167,5.55
,Norway,2020-06-09 15:33:09,8588,239,8138,60472,8.4689
,Russia,2020-06-09 15:33:09,493023,6350,252295,61524,105.3188
,Sweden,2020-06-09 15:33:09,46814,4795,,60.1282,18.6435
,Switzerland,2020-06-09 15:33:09,31011,1936,28700,46.8182,8.2275
,United Kingdom,2020-06-09 15:33:09,290581,40968,1261,55.0,-3.0
,US,2020-06-09 15:33:09,1982264,112093,524855,40.0,-100.0
,Spain,2020-06-09 15:33:09,242280,27136,150376,40.463667,-3.74922
,Mexico,2020-06-09 15:33:09,124301,14649,90748,23.6345,-102.5528
,Chile,2020-06-09 15:33:09,142759,2283,117361,-35.6751,-71543
,Brazil,2020-06-09 15:33:09,739503,38406,396737,-14235,-51.9253
,Peru,2020-06-09 15:33:09,199696,5571,89556,-9.19,-75.0152
,Colombia,2020-06-09 15:33:09,40847,1373,16459,4.5709,-74.2973
,Japan,2020-06-09 15:33:09,17146,922,15217,36.204824,138.252924
,Ukraine,2020-06-09 15:33:09,29015,841,13257,48.3794,31.1656
,Afghanistan,2020-06-09 15:33:09,22142,405,3013,33.93911,67.709953
,Albania,2020-06-09 15:33:09,1341,34,980,41.1533,20.1683
,Algeria,2020-06-09 15:33:09,10382,724,6951,28.0339,1.6596
,Andorra,2020-06-09 15:33:09,852,51,757,42.5063,1.5218
