Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-06-18 16:33:18,7409.0,102.0,6880,-25.0,133.0
,Austria,2020-06-18 16:33:18,17271.0,688.0,16141,47.5162,14.5501
,Canada,2020-06-18 16:33:18,102082.0,8407.0,64089,60.001000000000005,-95001
,China,2020-06-18 16:33:18,84494.0,4638.0,79515,30.5928,114.3055
,Denmark,2020-06-18 16:33:18,12591.0,600.0,11482,56.2639,9.5018
,Finland,2020-06-18 16:33:18,7133.0,326.0,6200,61.9241,25.7482
,France,2020-06-18 16:33:18,195272.0,29606.0,74011,46.2276,2.2137
,Germany,2020-06-18 16:33:18,190274.0,8887.0,173928,51.165690999999995,10.451526
,Iceland,2020-06-18 16:33:18,1819.0,10.0,1801,64.9631,-19.0208
,Ireland,2020-06-18 16:33:18,25355.0,1714.0,22698,53.1424,-7.6921
,Italy,2020-06-18 16:33:18,238159.0,34514.0,180544,41.8719,12.5674
,Netherlands,2020-06-18 16:33:18,49634.0,6100.0,186,52.3167,5.55
,Norway,2020-06-18 16:33:18,8721.0,244.0,8138,60472,8.4689
,Russia,2020-06-18 16:33:18,568292.0,7831.0,323851,61.523999999999994,105.3188
,Sweden,2020-06-18 16:33:18,56043.0,5053.0,,60.1282,18.6435
,Switzerland,2020-06-18 16:33:18,31217.0,1956.0,28900,46.8182,8.2275
,United Kingdom,2020-06-18 16:33:18,303281.0,42546.0,1313,55.0,-3.0
,US,2020-06-18 16:33:18,2203659.0,118695.0,599115,40.0,-100.0
,Spain,2020-06-18 16:33:18,245575.0,28315.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-06-18 16:33:18,165455.0,19747.0,122180,23.6345,-102.5528
,Chile,2020-06-18 16:33:18,231393.0,4093.0,191491,-35.6751,-71543
,Brazil,2020-06-18 16:33:18,978142.0,47748.0,534580,-14235,-51.9253
,Peru,2020-06-18 16:33:18,244388.0,7461.0,131190,-9.19,-75.0152
,Colombia,2020-06-18 16:33:18,60387.0,2046.0,22726,4.5709,-74.2973
,Japan,2020-06-18 16:33:18,17658.0,951.0,15844,36.204824,138.252924
,Ukraine,2020-06-18 16:33:18,35755.0,995.0,16588,48.3794,31.1656
,India,2020-06-18 16:33:18,380532.0,12573.0,204711,20.593684,78.96288
,Pakistan,2020-06-18 16:33:18,165062.0,3229.0,61383,30.3753,69.3451
,Afghanistan,2020-06-18 16:33:18,27878.0,548.0,7962,33.93911,67.709953
,Albania,2020-06-18 16:33:18,1838.0,42.0,1114,41.1533,20.1683
,Algeria,2020-06-18 16:33:18,11504.0,825.0,8196,28.0339,1.6596
,Andorra,2020-06-18 16:33:18,855.0,52.0,792,42.5063,1.5218
,Angola,2020-06-18 16:33:18,166.0,8.0,64,-11.2027,17.8739
,Antigua and Barbuda,2020-06-18 16:33:18,26.0,3.0,22,17.0608,-61.7964
,Argentina,2020-06-18 16:33:18,37510.0,954.0,11851,-38.4161,-63.6167
,Armenia,2020-06-18 16:33:18,19157.0,319.0,8266,40.0691,45.0382
,Azerbaijan,2020-06-18 16:33:18,11767.0,143.0,6325,40.1431,47.5769
,Bahamas,2020-06-18 16:33:18,104.0,11.0,74,25.025885,-78.035889
,Bahrain,2020-06-18 16:33:18,20430.0,57.0,14696,26.0275,50.55
,Bangladesh,2020-06-18 16:33:18,105535.0,1388.0,42945,23685,90.3563
,Barbados,2020-06-18 16:33:18,97.0,7.0,85,13.1939,-59.5432
,Belarus,2020-06-18 16:33:18,57333.0,337.0,35275,53.7098,27.9534
,Belgium,2020-06-18 16:33:18,60476.0,9695.0,16751,50.8333,4.469936
,Belize,2020-06-18 16:33:18,22.0,2.0,16,17.1899,-88.4976
,Benin,2020-06-18 16:33:18,650.0,11.0,247,9.3077,2.3158
,Bhutan,2020-06-18 16:33:18,67.0,0.0,25,27.5142,90.4336
,Bolivia,2020-06-18 16:33:18,21499.0,697.0,4002,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-06-18 16:33:18,3273.0,169.0,2241,43.9159,17.6791
,Botswana,2020-06-18 16:33:18,89.0,1.0,25,-22.3285,24.6849
,Brunei,2020-06-18 16:33:18,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-06-18 16:33:18,3674.0,190.0,1941,42.7339,25.4858
,Burkina Faso,2020-06-18 16:33:18,900.0,53.0,810,12.2383,-1.5616
,Burma,2020-06-18 16:33:18,286.0,6.0,187,21.9162,95956
,Burundi,2020-06-18 16:33:18,104.0,1.0,75,-3.3731,29.9189
,Cabo Verde,2020-06-18 16:33:18,823.0,7.0,377,16.5388,-23.0418
,Cambodia,2020-06-18 16:33:18,129.0,0.0,126,11.55,104.9167
,Cameroon,2020-06-18 16:33:18,10638.0,282.0,7548,3.8480000000000003,11.5021
,Central African Republic,2020-06-18 16:33:18,2605.0,19.0,417,6.6111,20.9394
,Chad,2020-06-18 16:33:18,858.0,74.0,742,15.4542,18.7322
,Comoros,2020-06-18 16:33:18,210.0,5.0,129,-11.6455,43.3333
,Congo (Brazzaville),2020-06-18 16:33:18,883.0,27.0,391,-228,15.8277
,Congo (Kinshasa),2020-06-18 16:33:18,5477.0,122.0,719,-4.0383,21.7587
,Costa Rica,2020-06-18 16:33:18,1939.0,12.0,937,9.7489,-83.7534
,Cote d'Ivoire,2020-06-18 16:33:18,6444.0,49.0,2863,7.54,-5.5471
,Croatia,2020-06-18 16:33:18,2280.0,107.0,2142,45.1,15.2
,Cuba,2020-06-18 16:33:18,2305.0,85.0,2037,21.521757,-77.78116700000002
,Cyprus,2020-06-18 16:33:18,985.0,19.0,818,35.1264,33.4299
,Czechia,2020-06-18 16:33:18,10361.0,335.0,7472,49.8175,15.472999999999999
,Diamond Princess,2020-06-18 16:33:18,712.0,13.0,651,,
,Djibouti,2020-06-18 16:33:18,4557.0,43.0,3527,11.8251,42.5903
,Dominica,2020-06-18 16:33:18,18.0,0.0,18,15415,-61371
,Dominican Republic,2020-06-18 16:33:18,25068.0,647.0,14605,18.7357,-70.1627
,Ecuador,2020-06-18 16:33:18,49097.0,4087.0,24123,-1.8312,-78.1834
,Egypt,2020-06-18 16:33:18,50437.0,1938.0,13528,26.820553000000004,30.802497999999996
,El Salvador,2020-06-18 16:33:18,4329.0,86.0,2310,13.7942,-88.8965
,Equatorial Guinea,2020-06-18 16:33:18,1664.0,32.0,515,1.6508,10.2679
,Eritrea,2020-06-18 16:33:18,142.0,0.0,39,15.1794,39.7823
,Estonia,2020-06-18 16:33:18,1979.0,69.0,1755,58.5953,25.0136
,Eswatini,2020-06-18 16:33:18,586.0,4.0,267,-26.5225,31.4659
,Ethiopia,2020-06-18 16:33:18,4070.0,72.0,1027,9145,40.4897
,Fiji,2020-06-18 16:33:18,18.0,0.0,18,-17.7134,178065
,Gabon,2020-06-18 16:33:18,4340.0,32.0,1657,-0.8037,11.6094
,Gambia,2020-06-18 16:33:18,36.0,1.0,24,13.4432,-15.3101
,Georgia,2020-06-18 16:33:18,896.0,14.0,741,42.3154,43.3569
,Ghana,2020-06-18 16:33:18,13203.0,70.0,4548,7.9465,-1.0232
,Greece,2020-06-18 16:33:18,3237.0,189.0,1374,39.0742,21.8243
,Grenada,2020-06-18 16:33:18,23.0,0.0,23,12.1165,-61.678999999999995
,Guatemala,2020-06-18 16:33:18,11868.0,449.0,2290,15.7835,-90.2308
,Guinea,2020-06-18 16:33:18,4841.0,26.0,3467,9.9456,-9.6966
,Guinea-Bissau,2020-06-18 16:33:18,1492.0,15.0,153,11.8037,-15.1804
,Guyana,2020-06-18 16:33:18,183.0,12.0,102,4.860416000000002,-58.93018000000001
,Haiti,2020-06-18 16:33:18,4916.0,84.0,24,18.9712,-72.2852
,Holy See,2020-06-18 16:33:18,12.0,0.0,12,41.9029,12.4534
,Honduras,2020-06-18 16:33:18,10739.0,343.0,1179,15.2,-86.2419
,Hungary,2020-06-18 16:33:18,4081.0,568.0,2581,47.1625,19.5033
,Indonesia,2020-06-18 16:33:18,43803.0,2373.0,17349,-0.7893,113.9213
,Iran,2020-06-18 16:33:18,200262.0,9392.0,159192,32.427908,53.68804599999999
,Iraq,2020-06-18 16:33:18,27352.0,925.0,12205,33.223191,43.679291
,Israel,2020-06-18 16:33:18,20243.0,304.0,15567,31.046051000000002,34.851612
,Jamaica,2020-06-18 16:33:18,638.0,10.0,458,18.1096,-77.2975
,Jordan,2020-06-18 16:33:18,1008.0,9.0,708,31.24,36.51
,Kazakhstan,2020-06-18 16:33:18,16351.0,113.0,10195,48.0196,66.9237
,Kenya,2020-06-18 16:33:18,4374.0,119.0,1550,-0.0236,37.9062
,"Korea, South",2020-06-18 16:33:18,12306.0,280.0,10835,35.90775700000001,127.766922
,Kosovo,2020-06-18 16:33:18,1486.0,33.0,953,42.602636,20.902977
,Kuwait,2020-06-18 16:33:18,38678.0,313.0,30190,29.311659999999996,47.481766
,Kyrgyzstan,2020-06-18 16:33:18,2789.0,32.0,1961,41.20438,74.766098
,Laos,2020-06-18 16:33:18,19.0,0.0,19,19.856270000000002,102.495496
,Latvia,2020-06-18 16:33:18,1110.0,30.0,903,56.8796,24.6032
,Lebanon,2020-06-18 16:33:18,1510.0,32.0,960,33.8547,35.8623
,Lesotho,2020-06-18 16:33:18,4.0,0.0,2,-29.609988,28.233608
,Liberia,2020-06-18 16:33:18,542.0,33.0,250,6.4280550000000005,-9.429499
,Libya,2020-06-18 16:33:18,510.0,10.0,81,26.3351,17.228331
,Liechtenstein,2020-06-18 16:33:18,82.0,1.0,55,47.14,9.55
,Lithuania,2020-06-18 16:33:18,1792.0,76.0,1462,55.1694,23.8813
,Luxembourg,2020-06-18 16:33:18,4099.0,110.0,3944,49.8153,6.1296
