Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Australia,2020-07-15 17:34:58,10495.0,111.0,7928,-25.0,133.0
,Austria,2020-07-15 17:34:58,19154.0,710.0,17175,47.5162,14.5501
,Canada,2020-07-15 17:34:58,110488.0,8849.0,73829,60.001000000000005,-95001
,China,2020-07-15 17:34:58,85245.0,4642.0,79967,30.5928,114.3055
,Denmark,2020-07-15 17:34:58,13293.0,610.0,12383,56.2639,9.5018
,Finland,2020-07-15 17:34:58,7296.0,328.0,6880,61.9241,25.7482
,France,2020-07-15 17:34:58,209641.0,30032.0,78722,46.2276,2.2137
,Germany,2020-07-15 17:34:58,200779.0,9080.0,185470,51.165690999999995,10.451526
,Iceland,2020-07-15 17:34:58,1911.0,10.0,1885,64.9631,-19.0208
,Ireland,2020-07-15 17:34:58,25683.0,1748.0,23364,53.1424,-7.6921
,Italy,2020-07-15 17:34:58,243506.0,34997.0,196016,41.8719,12.5674
,Netherlands,2020-07-15 17:34:58,51471.0,6155.0,193,52.3167,5.55
,Norway,2020-07-15 17:34:58,9006.0,253.0,8138,60472,8.4689
,Russia,2020-07-15 17:34:58,745197.0,11753.0,522375,61.523999999999994,105.3188
,Sweden,2020-07-15 17:34:58,76492.0,5572.0,,60.1282,18.6435
,Switzerland,2020-07-15 17:34:58,33148.0,1968.0,29800,46.8182,8.2275
,United Kingdom,2020-07-15 17:34:58,293469.0,45138.0,1386,55.0,-3.0
,US,2020-07-15 17:34:58,3459053.0,136900.0,1049098,40.0,-100.0
,Spain,2020-07-15 17:34:58,257494.0,28413.0,150376,40.463667,-3.7492199999999998
,Mexico,2020-07-15 17:34:58,311486.0,36327.0,245830,23.6345,-102.5528
,Chile,2020-07-15 17:34:58,321205.0,7186.0,292085,-35.6751,-71543
,Brazil,2020-07-15 17:34:58,1926824.0,74133.0,1328535,-14235,-51.9253
,Peru,2020-07-15 17:34:58,333867.0,12229.0,223261,-9.19,-75.0152
,Colombia,2020-07-15 17:34:58,159898.0,5969.0,68773,4.5709,-74.2973
,Japan,2020-07-15 17:34:58,22880.0,984.0,18126,36.204824,138.252924
,Ukraine,2020-07-15 17:34:58,56779.0,1444.0,29005,48.3794,31.1656
,India,2020-07-15 17:34:58,936181.0,24309.0,592032,20.593684,78.96288
,Pakistan,2020-07-15 17:34:58,255769.0,5386.0,172810,30.3753,69.3451
,Afghanistan,2020-07-15 17:34:58,34994.0,1094.0,22456,33.93911,67.709953
,Albania,2020-07-15 17:34:58,3752.0,101.0,2091,41.1533,20.1683
,Algeria,2020-07-15 17:34:58,20216.0,1028.0,14295,28.0339,1.6596
,Andorra,2020-07-15 17:34:58,861.0,52.0,803,42.5063,1.5218
,Angola,2020-07-15 17:34:58,541.0,26.0,118,-11.2027,17.8739
,Antigua and Barbuda,2020-07-15 17:34:58,74.0,3.0,57,17.0608,-61.7964
,Argentina,2020-07-15 17:34:58,106910.0,1987.0,47298,-38.4161,-63.6167
,Armenia,2020-07-15 17:34:58,33005.0,592.0,21348,40.0691,45.0382
,Azerbaijan,2020-07-15 17:34:58,25672.0,326.0,16695,40.1431,47.5769
,Bahamas,2020-07-15 17:34:58,116.0,11.0,91,25.025885,-78.035889
,Bahrain,2020-07-15 17:34:58,34078.0,116.0,29753,26.0275,50.55
,Bangladesh,2020-07-15 17:34:58,193590.0,2457.0,105523,23685,90.3563
,Barbados,2020-07-15 17:34:58,103.0,7.0,90,13.1939,-59.5432
,Belarus,2020-07-15 17:34:58,65443.0,480.0,56379,53.7098,27.9534
,Belgium,2020-07-15 17:34:58,62872.0,9788.0,17242,50.8333,4.469936
,Belize,2020-07-15 17:34:58,39.0,2.0,21,17.1899,-88.4976
,Benin,2020-07-15 17:34:58,1378.0,26.0,557,9.3077,2.3158
,Bhutan,2020-07-15 17:34:58,84.0,0.0,78,27.5142,90.4336
,Bolivia,2020-07-15 17:34:58,50867.0,1898.0,15819,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-07-15 17:34:58,7411.0,235.0,3335,43.9159,17.6791
,Botswana,2020-07-15 17:34:58,399.0,1.0,38,-22.3285,24.6849
,Brunei,2020-07-15 17:34:58,141.0,3.0,138,4.5353,114.7277
,Bulgaria,2020-07-15 17:34:58,7645.0,283.0,3663,42.7339,25.4858
,Burkina Faso,2020-07-15 17:34:58,1037.0,53.0,873,12.2383,-1.5616
,Burma,2020-07-15 17:34:58,337.0,6.0,266,21.9162,95956
,Burundi,2020-07-15 17:34:58,269.0,1.0,207,-3.3731,29.9189
,Cabo Verde,2020-07-15 17:34:58,1780.0,19.0,850,16.5388,-23.0418
,Cambodia,2020-07-15 17:34:58,165.0,0.0,133,11.55,104.9167
,Cameroon,2020-07-15 17:34:58,15173.0,359.0,11928,3.8480000000000003,11.5021
,Central African Republic,2020-07-15 17:34:58,4356.0,53.0,1229,6.6111,20.9394
,Chad,2020-07-15 17:34:58,884.0,75.0,798,15.4542,18.7322
,Comoros,2020-07-15 17:34:58,321.0,7.0,302,-11.6455,43.3333
,Congo (Brazzaville),2020-07-15 17:34:58,2222.0,47.0,589,-228,15.8277
,Congo (Kinshasa),2020-07-15 17:34:58,8163.0,192.0,3983,-4.0383,21.7587
,Costa Rica,2020-07-15 17:34:58,8482.0,37.0,2441,9.7489,-83.7534
,Cote d'Ivoire,2020-07-15 17:34:58,13037.0,87.0,6908,7.54,-5.5471
,Croatia,2020-07-15 17:34:58,3953.0,120.0,2629,45.1,15.2
,Cuba,2020-07-15 17:34:58,2432.0,87.0,2275,21.521757,-77.78116700000002
,Cyprus,2020-07-15 17:34:58,1023.0,19.0,839,35.1264,33.4299
,Czechia,2020-07-15 17:34:58,13421.0,355.0,8505,49.8175,15.472999999999999
,Diamond Princess,2020-07-15 17:34:58,712.0,13.0,651,,
,Djibouti,2020-07-15 17:34:58,4979.0,56.0,4743,11.8251,42.5903
,Dominica,2020-07-15 17:34:58,18.0,0.0,18,15415,-61371
,Dominican Republic,2020-07-15 17:34:58,47671.0,929.0,23459,18.7357,-70.1627
,Ecuador,2020-07-15 17:34:58,69570.0,5130.0,30484,-1.8312,-78.1834
,Egypt,2020-07-15 17:34:58,83930.0,4008.0,25544,26.820553000000004,30.802497999999996
,El Salvador,2020-07-15 17:34:58,10645.0,286.0,6120,13.7942,-88.8965
,Equatorial Guinea,2020-07-15 17:34:58,3071.0,51.0,842,1.6508,10.2679
,Eritrea,2020-07-15 17:34:58,232.0,0.0,107,15.1794,39.7823
,Estonia,2020-07-15 17:34:58,2016.0,69.0,1901,58.5953,25.0136
,Eswatini,2020-07-15 17:34:58,1434.0,20.0,695,-26.5225,31.4659
,Ethiopia,2020-07-15 17:34:58,7969.0,139.0,2430,9145,40.4897
,Fiji,2020-07-15 17:34:58,26.0,0.0,18,-17.7134,178065
,Gabon,2020-07-15 17:34:58,6026.0,46.0,3475,-0.8037,11.6094
,Gambia,2020-07-15 17:34:58,64.0,3.0,34,13.4432,-15.3101
,Georgia,2020-07-15 17:34:58,1004.0,15.0,873,42.3154,43.3569
,Ghana,2020-07-15 17:34:58,25252.0,139.0,21397,7.9465,-1.0232
,Greece,2020-07-15 17:34:58,3910.0,193.0,1374,39.0742,21.8243
,Grenada,2020-07-15 17:34:58,23.0,0.0,23,12.1165,-61.678999999999995
,Guatemala,2020-07-15 17:34:58,30872.0,1302.0,4453,15.7835,-90.2308
,Guinea,2020-07-15 17:34:58,6200.0,38.0,4951,9.9456,-9.6966
,Guinea-Bissau,2020-07-15 17:34:58,1842.0,26.0,773,11.8037,-15.1804
,Guyana,2020-07-15 17:34:58,308.0,17.0,156,4.860416000000002,-58.93018000000001
,Haiti,2020-07-15 17:34:58,6831.0,143.0,3283,18.9712,-72.2852
,Holy See,2020-07-15 17:34:58,12.0,0.0,12,41.9029,12.4534
,Honduras,2020-07-15 17:34:58,29106.0,807.0,3287,15.2,-86.2419
,Hungary,2020-07-15 17:34:58,4263.0,595.0,3126,47.1625,19.5033
,Indonesia,2020-07-15 17:34:58,80094.0,3797.0,39050,-0.7893,113.9213
,Iran,2020-07-15 17:34:58,264561.0,13410.0,227561,32.427908,53.68804599999999
,Iraq,2020-07-15 17:34:58,83867.0,3432.0,52621,33.223191,43.679291
,Israel,2020-07-15 17:34:58,43668.0,375.0,19894,31.046051000000002,34.851612
